Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
46,25,Jesus Marriaga,TOP,25 Jesus Marriaga advances to 2nd (double),0,0,1,,
47,22,Francisco Del,TOP,"Valle Ball, 22 Francisco Del Valle putout (1-6-3) for out number 3",1,0,,1,
48,16,Hunter Clanin,BOTTOM,"Ball, Foul, Swinging Strike, Ball, Foul, 16 HunterClanin putout (fly out to center field) for out number 1",2,2,,,1
49,33,Tyler Ryan,BOTTOM,"Swinging Strike, Ball, 33 Tyler Ryan advances to 3rd (triple)",1,1,1,,
50,1,Wyatt Ulrich,BOTTOM,"Called Strike, Ball, Ball, Ball, Foul, 1 Wyatt Ulrich putout (strike out) for out number 2",3,2,,,1
51,21,Darnell Sweeney,BOTTOM,"Foul, Ball, Swinging Strike, Foul, Ball, 21 Darnell Sweeney Scores Earned (home run), 33 Tyler RyanScores Earned (21)",2,2,1,,
52,3,Jordan Barth,BOTTOM,"Ball, 3 Jordan Barth putout (fly out to center field) for out number 3",1,0,,,1
53,5,Thomas Greely,TOP,"Ball, 5 Thomas Greely putout (4-3) for out number1",1,0,,1,
54,17,Daniel Lingua,TOP,"Ball, Ball, Called Strike, 17 Daniel Lingua putout(3un) for out number 2",2,1,,1,
55,2,Michael Woodworth,TOP,"Ball, Foul, 2 Michael Woodworth advances to 1st (hit by pitch)",1,1,,,
56,29,Gio Diaz,TOP,"Ball, 2 Michael Woodworth putout (caught stealing:CS 13436) for out number 3",1,0,,1,
57,15,Welington Dotel,BOTTOM,"Ball, Swinging Strike, Called Strike, 15 WelingtonDotel putout (strike out swinging) for out number1",1,2,,,1
58,5,Trevor Achenbach,BOTTOM,"Ball, Foul, 5 Trevor Achenbach advances to 1st (single), 5 Trevor Achenbach putout (7-4) for out number 3",1,1,1,,1
59,29,Gio Diaz,TOP,"Ball, Called Strike, Ball, Called Strike, Foul, 29Gio Diaz putout (5-3) for out number 1",2,2,,1,
60,11,Victor Nova,TOP,"Called Strike, Called Strike, 11 Victor Nova putout (strike out) for out number 2",0,2,,1,
61,20,LG Castillo,TOP,"Called Strike, 20 LG Castillo putout (fly out to the first baseman) for out number 3",0,1,,1,
