Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
38,9,Johneshwy Fargas,BOTTOM,"Ball, Swinging Strike, Ball, Swinging Strike, 9 Johneshwy Fargas putout (fly out to center field) for out number 3",2,2,,,1
39,0,Osvaldo Martinez,TOP,"Ball, Called Strike, Swinging Strike, 0 Osvaldo Martinez putout (fly out to right field) for out number 1",1,2,,1,
40,21,Darnell Sweeney,TOP,"Ball, Ball, 21 Darnell Sweeney advances to 1st (single)",2,0,1,,
41,15,Welington Dotel,TOP,"Ball, Called Strike, Ball, Swinging Strike, 21 Darnell Sweeney putout (caught stealing: CS 2-4) forout number 2, 15 Welington Dotel putout (strike out) for out number 3",2,2,,1,
42,47,Jacob Robson,BOTTOM,"Foul, Swinging Strike, Ball, Ball, Ball, 47 JacobRobson advances to 1st (walk)",3,2,,,
43,10,Jan Hernandez,BOTTOM,"Ball, 47 Jacob Robson advances to 2nd (stolen base), 10 Jan Hernandez advances to 2nd (double), 47 Jacob Robson advances to 3rd (), 47 Jacob Robson Scores Earned (10)",1,0,1,,
44,7,Chris Herrmann,BOTTOM,"Ball, 7 Chris Herrmann advances to 1st (single), 10 Jan Hernandez Scores Earned (7)",1,0,1,,
45,17,Gavin Collins,BOTTOM,"Called Strike, Ball, Ball, Ball, 17 Gavin Collinsadvances to 1st (walk), 7 Chris Herrmann advancesto 2nd (17)Pitching Substitution    13 Christian Johnson subs for Colby Wyatt Pitcher.",3,1,,,
46,6,Keon Broxton,BOTTOM,"Ball, 6 Keon Broxton advances to 1st (single), 17Gavin Collins advances to 2nd (6), 7 Chris Herrmann advances to 3rd (6)",1,0,1,,
47,14,Micker Adolfo,BOTTOM,"Ball, Ball, Ball, 14 Micker Adolfo advances to 2nd(double), 6 Keon Broxton advances to 3rd (14), 7Chris Herrmann Scores Earned (14), 17 Gavin Collins Scores Earned (14)",3,0,1,,
48,1,Justin Wylie,BOTTOM,"Swinging Strike, Called Strike, Foul, Ball, Foul,Ball, Foul, 6 Keon Broxton Scores Earned (1), 1 Justin Wylie putout (sacrifice fly to right fielder)for out number 1, 14 Micker Adolfo putout (9-3-5-6) for out number 2",2,2,,,1
49,4,L.J. Hatch,BOTTOM,"Called Strike, Ball, Ball, Called Strike, Ball, 4L.J. Hatch advances to 1st (walk)",3,2,,,
50,9,Johneshwy Fargas,BOTTOM,"Ball, Swinging Strike, Foul, 9 Johneshwy Fargas putout (strike out) for out number 3",1,2,,,1
51,20,Mike Hart,TOP,"Foul, 20 Mike Hart advances to 1st (hit by pitch)",0,1,,,
52,16,Hunter Clanin,TOP,"Swinging Strike, Swinging Strike, Ball, Foul, Ball, 20 Mike Hart advances to 2nd (stolen base), Ball, 16 Hunter Clanin putout (strike out swinging) for out number 1",3,2,,1,
53,3,Jordan Barth,TOP,"Ball, 3 Jordan Barth advances to 1st (single), 20Mike Hart advances to 3rd (3)",1,0,1,,
54,5,Trevor Achenbach,TOP,"Ball, Ball, Foul, Ball, 5 Trevor Achenbach advances to 1st (walk), 3 Jordan Barth advances to 2nd (5)",3,1,,,
55,2,Marshall Rich,TOP,"Ball, 2 Marshall Rich advances to 1st (single), 5Trevor Achenbach advances to 2nd (2), 3 Jordan Barth advances to 3rd (2), 20 Mike Hart Scores Earned(2)",1,0,1,,
56,1,Wyatt Ulrich,TOP,"Called Strike, Ball, Ball, 1 Wyatt Ulrich putout (fly out to center field) for out number 2",2,1,,1,
57,0,Osvaldo Martinez,TOP,"Ball, Called Strike, 0 Osvaldo Martinez putout (6-3) for out number 3",1,1,,1,
58,47,Jacob Robson,BOTTOM,"Called Strike, Ball, 47 Jacob Robson advances to 2nd (double)",1,1,1,,
59,10,Jan Hernandez,BOTTOM,"Ball, Ball, Called Strike, Ball, Swinging Strike,10 Jan Hernandez advances to 1st (single), 47 Jacob Robson advances to 3rd (10)",3,2,1,,
60,7,Chris Herrmann,BOTTOM,"Ball, Foul, Swinging Strike, 7 Chris Herrmann advances to 2nd (double), 10 Jan Hernandez advances to3rd (), 47 Jacob Robson Scores Earned (7), 10 JanHernandez Scores Earned (7)",1,2,1,,
61,17,Gavin Collins,BOTTOM,"Called Strike, Called Strike, Ball, Ball, 17 GavinCollins putout (strike out swinging) for out number 1",2,2,,,1
62,6,Keon Broxton,BOTTOM,"Swinging Strike, Ball, Foul, Ball, Ball, 6 Keon Broxton putout (strike out) for out number 2",3,2,,,1
63,14,Micker Adolfo,BOTTOM,"Ball, Foul, Swinging Strike, Ball, 14 Micker Adolfo putout (strike out) for out number 3",2,2,,,1
64,21,Darnell Sweeney,TOP,"Called Strike, Ball, Called Strike, 21 Darnell Sweeney putout (6-3) for out number 1",1,2,,1,
65,15,Welington Dotel,TOP,"Ball, Swinging Strike, 15 Welington Dotel putout (6-3) for out number 2",1,1,,1,
66,20,Mike Hart,TOP,"Swinging Strike, Ball, Ball, 20 Mike Hart putout (fly out to center field) for out number 3",2,1,,1,
67,1,Justin Wylie,BOTTOM,1 Justin Wylie putout (6-3) for out number 1,0,0,,,1
68,4,L.J. Hatch,BOTTOM,"Called Strike, Called Strike, Foul, 4 L.J. Hatch putout (P5) for out number 2",0,2,,,1
69,9,Johneshwy Fargas,BOTTOM,"Called Strike, Swinging Strike, Ball, Foul, 9 Johneshwy Fargas putout (strike out) for out number 3",1,2,,,1
70,16,Hunter Clanin,TOP,"Ball, Foul, Ball, Called Strike, 16 Hunter Claninputout (strike out swinging) for out number 1",2,2,,1,
71,3,Jordan Barth,TOP,"Foul, Foul, Ball, Foul, Foul, 3 Jordan Barth putout (fly out to right field) for out number 2",1,2,,1,
72,5,Trevor Achenbach,TOP,"Foul, Ball, Ball, Swinging Strike, 5 Trevor Achenbach putout (strike out swinging) for out number 3",2,2,,1,
73,47,Jacob Robson,BOTTOM,"Ball, Called Strike, Foul, 47 Jacob Robson putout(strike out swinging) for out number 1",1,2,,,1
74,10,Jan Hernandez,BOTTOM,"Ball, Foul, Ball, Ball, 10 Jan Hernandez advancesto 1st (walk)",3,1,,,
75,7,Chris Herrmann,BOTTOM,"Ball, 7 Chris Herrmann advances to 1st (single), 10 Jan Hernandez advances to 2nd (), 10 Jan Hernandez advances to 3rd (7)",1,0,1,,
76,17,Gavin Collins,BOTTOM,"Called Strike, Ball, Swinging Strike, Foul, Foul,17 Gavin Collins putout (strike out swinging) forout number 2",1,2,,,1
77,6,Keon Broxton,BOTTOM,"Ball, Ball, Ball, Called Strike, Swinging Strike,6 Keon Broxton putout (strike out swinging) for out number 3",3,2,,,1
78,2,Marshall Rich,TOP,"Ball, Ball, Called Strike, 2 Marshall Rich putout(4-3) for out number 1",2,1,,1,
79,1,Wyatt Ulrich,TOP,"Ball, Called Strike, Ball, Swinging Strike, 1 Wyatt Ulrich putout (fly out to left field) for out number 2",2,2,,1,
80,0,Osvaldo Martinez,TOP,"Ball, 0 Osvaldo Martinez putout (6-3) for out number 3",1,0,,1,
