Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
68,20,Brian Klein,BOTTOM,"Foul, Ball, 2 Alex Jackson advances to 2nd (stolenbase), Swinging Strike, 20 Brian Klein putout (P5) for out number 2Offensive Substitution   29 Ryan Hernandez subs for Zach Nehrir.",1,2,,,1
69,29,Ryan Hernandez,BOTTOM,"Ball, Called Strike, Ball, Ball, 29 Ryan Hernandezadvances to 1st (walk)",3,1,,,
70,19,Bret Boswell,BOTTOM,"Foul, Foul, FoulPitching Substitution    13 Christian Johnson subs for Mitchell Walters Pitcher.",0,2,,,
71,19,Bret Boswell,BOTTOM,19 Bret Boswell putout (strike out) for out number3,0,0,,,1
72,11,Jabari Henry,TOP,"Foul, Ball, 11 Jabari Henry putout (fly out to left field) for out number 1",1,1,,1,
73,20,Mike Hart,TOP,"Swinging Strike, 20 Mike Hart Scores Earned (homerun)",0,1,,,
74,0,Osvaldo Martinez,TOP,"Ball, Ball, Called Strike, Called Strike, 0 Osvaldo Martinez putout (P3) for out number 2",2,2,,1,
75,5,Trevor Achenbach,TOP,"Called Strike, Swinging Strike, Ball, Ball, Ball,5 Trevor Achenbach advances to 1st (walk)",3,2,,,
76,16,Hunter Clanin,TOP,16 Hunter Clanin putout (5-4) for out number 3,0,0,,1,
77,30,Jose Sermo,BOTTOM,"Foul, Called Strike, 30 Jose Sermo advances to 2nd(double)",0,2,1,,
78,24,Mark Karaviotis,BOTTOM,"Called Strike, Ball, Ball, Foul, Foul, Foul, 24 Mark Karaviotis advances to 2nd (double), 30 Jose Sermo Scores Earned (24)",2,2,1,,
79,11,J.J Figueroa,BOTTOM,"Ball, Swinging Strike, Swinging Strike, Foul, 24 Mark Karaviotis advances to 3rd (11), 11 J.J Figueroa putout (fly out to center field) for out number1",1,2,,,1
80,13,Elmer Reyes,BOTTOM,"Ball, 13 Elmer Reyes putout (5-3) for out number 2",1,0,,,1
81,4,Blaze Brothers,BOTTOM,"Called Strike, 4 Blaze Brothers putout (6-3) for out number 3",0,1,,,1
82,29,Spencer Sarringar,TOP,"Called Strike, Called Strike, Ball, 29 Spencer Sarringar putout (strike out) for out number 1",1,2,,1,
83,1,Wyatt Ulrich,TOP,1 Wyatt Ulrich putout (fly out to right field) forout number 2,0,0,,1,
84,4,Aaron Whitefield,TOP,"Ball, 4 Aaron Whitefield putout (fly out to centerfield) for out number 3",1,0,,1,
85,2,Alex Jackson,BOTTOM,"Called Strike, Foul, Foul, Ball, Ball, Foul, 2 Alex Jackson putout (strike out swinging) for out number 1",2,2,,,1
86,20,Brian Klein,BOTTOM,"Ball, Swinging Strike, Swinging Strike, 20 Brian Klein putout (strike out swinging) for out number 2",1,2,,,1
87,29,Ryan Hernandez,BOTTOM,"Ball, Swinging Strike, Swinging Strike, 29 Ryan Hernandez advances to 1st (single)",1,2,1,,
88,19,Bret Boswell,BOTTOM,"Called Strike, Foul, Ball, Ball, 19 Bret Boswell advances to 1st (fielder's choice), 29 Ryan Hernandez putout (4-6) for out number 3",2,2,,,1
