Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
26,20,Michael Crouse,TOP,"Foul, Ball, Called Strike, Foul, Ball, 20 MichaelCrouse putout (fly out to center field) for out number 3",2,2,,1,
27,3,Jordan Barth,BOTTOM,"Ball, Called Strike, 3 Jordan Barth putout (6-3) for out number 1",1,1,,,1
28,11,Jabari Henry,BOTTOM,"Called Strike, Ball, Swinging Strike, Foul, Ball,11 Jabari Henry putout (P4) for out number 2",2,2,,,1
29,20,Mike Hart,BOTTOM,"Ball, Called Strike, 20 Mike Hart putout (3-1) forout number 3",1,1,,,1
30,9,Rudy Martin,TOP,"Called Strike, Ball, Ball, 9 Rudy Martin advancesto 1st (single)",2,1,1,,
31,22,Reggie Pruitt,TOP,"Jr.   Ball, Ball, 9 Rudy Martin advances to 2nd (stolenbase), Called Strike, 22 Reggie Pruitt Jr. putout(P4) for out number 1",2,1,,1,
32,14,Cam Balego,TOP,"14 Cam Balego advances to 1st (single), 9 Rudy Martin advances to 3rd (14)",0,0,1,,
33,7,Roy Morales,TOP,"Swinging Strike, Ball, Foul, Ball, Ball, Foul, Foul, Foul, 7 Roy Morales advances to 1st (walk), 14Cam Balego advances to 2nd (7)",3,2,,,
34,13,Miguel Gomez,TOP,"Foul, Ball, Swinging Strike, 13 Miguel Gomez putout (strike out swinging) for out number 2",1,2,,1,
35,21,Gabriel Cancel,TOP,"Swinging Strike, 21 Gabriel Cancel putout (fly outto center field) for out number 3",0,1,,1,
36,21,Darnell Sweeney,BOTTOM,"Foul, Swinging Strike, Ball, Ball, Foul, Foul, Ball, 21 Darnell Sweeney advances to 1st (walk)",3,2,,,
37,16,Hunter Clanin,BOTTOM,"Ball, 16 Hunter Clanin advances to 1st (single), 21 Darnell Sweeney advances to 2nd (16)",1,0,1,,
38,1,Wyatt Ulrich,BOTTOM,"21 Darnell Sweeney advances to 3rd (1), 1 Wyatt Ulrich putout (fly out to center field) for out number 1",0,0,,,1
39,29,Spencer Sarringar,BOTTOM,"Foul, Foul, Foul, Foul, Foul, 29 Spencer Sarringarputout (strike out swinging) for out number 2",0,2,,,1
40,15,Logan Eickhoff,BOTTOM,"Ball, Ball, 15 Logan Eickhoff advances to 1st (single), 16 Hunter Clanin advances to 2nd (15), 21 Darnell Sweeney Scores Earned (15)",2,0,1,,
41,0,Osvaldo Martinez,BOTTOM,"0 Osvaldo Martinez advances to 1st (hit by pitch),15 Logan Eickhoff advances to 2nd (0), 16 HunterClanin advances to 3rd (0)",0,0,,,
42,3,Jordan Barth,BOTTOM,"Foul, Ball, Ball, Ball, 3 Jordan Barth putout (flyout to right field) for out number 3",3,1,,,1
43,26,Drew Ward,TOP,"Foul, Ball, Swinging Strike, Ball, 26 Drew Ward putout (strike out swinging) for out number 1",2,2,,1,
44,11,Aaron Hill,TOP,"Ball, Foul, Ball, Ball, 11 Aaron Hill advances to1st (walk)",3,1,,,
45,20,Michael Crouse,TOP,"Ball, Ball, Swinging Strike, Swinging Strike, Ball, 11 Aaron Hill putout (6) for out number 2, 20 Michael Crouse putout (6-3 DP) for out number 3",3,2,,1,
46,11,Jabari Henry,BOTTOM,"Foul, Foul, Ball, Ball, Foul, 11 Jabari Henry putout (fly out to left field) for out number 1",2,2,,,1
47,20,Mike Hart,BOTTOM,"Called Strike, Ball, Foul, Ball, Ball, 20 Mike Hart putout (3U) for out number 2",3,2,,,1
48,21,Darnell Sweeney,BOTTOM,21 Darnell Sweeney putout (4-3) for out number 3,0,0,,,1
49,9,Rudy Martin,TOP,"Ball, Ball, Ball, Called Strike, Called Strike, 9Rudy Martin putout (strike out) for out number 1",3,2,,1,
50,22,Reggie Pruitt,TOP,"Jr.   Called Strike, Swinging Strike, Ball, Foul, 22 Reggie Pruitt Jr. putout (fly out to center field) for out number 2",1,2,,1,
51,14,Cam Balego,TOP,"Ball, Ball, Ball, Called Strike, 14 Cam Balego advances to 1st (walk)",3,1,,,
52,7,Roy Morales,TOP,"Swinging Strike, 7 Roy Morales advances to 1st (single), 14 Cam Balego advances to 2nd (7)",0,1,1,,
53,13,Miguel Gomez,TOP,"Ball, 13 Miguel Gomez putout (1-3) for out number3",1,0,,1,
54,16,Hunter Clanin,BOTTOM,"Ball, Foul, Ball, Ball, 16 Hunter Clanin advancesto 1st (walk)",3,1,,,
55,1,Wyatt Ulrich,BOTTOM,"Called Strike, Foul, 1 Wyatt Ulrich advances to 1st (hit by pitch), 16 Hunter Clanin advances to 2nd(1)",0,2,,,
56,29,Spencer Sarringar,BOTTOM,"Foul, Ball, Called Strike, Foul, Ball, 1 Wyatt Ulrich advances to 2nd (stolen base), 16 Hunter Clanin advances to 3rd (stolen base), 29 Spencer Sarringar putout (strike out) for out number 1",2,2,,,1
57,15,Logan Eickhoff,BOTTOM,"Ball, Foul, Ball, Ball, 15 Logan Eickhoff advancesto 1st (walk)",3,1,,,
58,0,Osvaldo Martinez,BOTTOM,"Swinging Strike, 15 Logan Eickhoff advances to 2nd(16), 1 Wyatt Ulrich advances to 3rd (16), 16 Hunter Clanin Scores Earned (balk), Swinging Strike,0 Osvaldo Martinez putout (strike out swinging) for out number 2",0,2,,,1
59,3,Jordan Barth,BOTTOM,"Ball, Ball, 3 Jordan Barth advances to 2nd (double), 1 Wyatt Ulrich Scores Earned (3), 15 Logan Eickhoff Scores Earned (3)",2,0,1,,
60,11,Jabari Henry,BOTTOM,"Swinging Strike, Ball, 11 Jabari Henry advances to1st (hit by pitch)Pitching Substitution    18 Hansel Rodriguez subs for Kyle Johnson Pitcher.",1,1,,,
61,20,Mike Hart,BOTTOM,"Foul, Ball, Ball, Swinging Strike, Foul, Ball, 20Mike Hart advances to 1st (single), 11 Jabari Henry advances to 2nd (20), 3 Jordan Barth advances to3rd (20)",3,2,1,,
62,21,Darnell Sweeney,BOTTOM,"Ball, 21 Darnell Sweeney advances to 1st (error bythe right fielder), 20 Mike Hart advances to 3rd(21), 3 Jordan Barth Scores Unearned (21), 11 Jabari Henry Scores Unearned (21)",1,0,,,
63,16,Hunter Clanin,BOTTOM,"Swinging Strike, Called Strike, Ball, 16 Hunter Clanin putout (strike out swinging) for out number 3",1,2,,,1
64,21,Gabriel Cancel,TOP,"Foul, Ball, Ball, Ball, Foul, 21 Gabriel Cancel putout (strike out swinging) for out number 1",3,2,,1,
65,26,Drew Ward,TOP,26 Drew Ward advances to 1st (single),0,0,1,,
66,11,Aaron Hill,TOP,"Ball, Ball, Called Strike, Foul, Ball, 11 Aaron Hill advances to 1st (walk), 26 Drew Ward advances to 2nd (11)",3,2,,,
67,20,Michael Crouse,TOP,20 Michael Crouse putout (fly out to left field) for out number 2,0,0,,1,
68,9,Rudy Martin,TOP,"Swinging Strike, Foul, Ball, Ball, 9 Rudy Martin advances to 1st (single), 11 Aaron Hill advances to2nd (9), 26 Drew Ward advances to 3rd (9)",2,2,1,,
69,22,Reggie Pruitt,TOP,"Jr.   Called Strike, Foul, Ball, 22 Reggie Pruitt Jr. putout (strike out swinging) for out number 3",1,2,,1,
70,1,Wyatt Ulrich,BOTTOM,1 Wyatt Ulrich putout (fly out to center field) for out number 1,0,0,,,1
71,29,Spencer Sarringar,BOTTOM,"Ball, Called Strike, Ball, Foul, Ball, 29 SpencerSarringar advances to 1st (walk)",3,2,,,
72,15,Logan Eickhoff,BOTTOM,"Called Strike, Ball, Foul, Ball, 29 Spencer Sarringar advances to 2nd (wild pitch), Foul, 15 Logan Eickhoff putout (strike out swinging) for out number 2",2,2,,,1
73,0,Osvaldo Martinez,BOTTOM,"Ball, Swinging Strike, 0 Osvaldo Martinez putout (fly out to right field) for out number 3",1,1,,,1
74,14,Cam Balego,TOP,"Ball, Ball, Called Strike, Foul, 14 Cam Balego putout (strike out swinging) for out number 1",2,2,,1,
75,7,Roy Morales,TOP,"Foul, Ball, Ball, 7 Roy Morales putout (5-3) for out number 2",2,1,,1,
76,13,Miguel Gomez,TOP,"Ball, Foul, 13 Miguel Gomez putout (3U) for out number 3",1,1,,1,
