Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
21,29,Ryan Hernandez,BOTTOM,"Foul, 29 Ryan Hernandez putout (5-3) for out number 3",0,1,,,1
22,35,Shamoy Christopher,TOP,"Ball, 35 Shamoy Christopher putout (fly out to left field) for out number 1",1,0,,1,
23,0,Osvaldo Martinez,TOP,"Ball, Ball, Called Strike, Ball, 0 Osvaldo Martinez putout (P3) for out number 2",3,1,,1,
24,1,Wyatt Ulrich,TOP,"Ball, Called Strike, 1 Wyatt Ulrich putout (fly out to left field) for out number 3",1,1,,1,
25,30,Jose Sermo,BOTTOM,"Ball, Ball, Swinging Strike, 30 Jose Sermo ScoresEarned (home run)",2,1,1,,
26,9,Guillermo Quintana,BOTTOM,"Called Strike, Ball, 9 Guillermo Quintana putout (P3) for out number 1",1,1,,,1
27,24,Mark Karaviotis,BOTTOM,"Ball, Ball, 24 Mark Karaviotis putout (fly out toright field) for out number 2",2,0,,,1
28,13,Elmer Reyes,BOTTOM,"Foul, Ball, Foul, Foul, 13 Elmer Reyes putout (strike out swinging) for out number 3",1,2,,,1
29,3,Jordan Barth,TOP,"Called Strike, Called Strike, 3 Jordan Barth putout (strike out swinging) for out number 1",0,2,,1,
30,11,Jabari Henry,TOP,"Called Strike, Ball, Ball, 11 Jabari Henry putout(fly out to center field) for out number 2",2,1,,1,
31,20,Mike Hart,TOP,20 Mike Hart Scores Earned (home run),0,0,1,,
32,21,Darnell Sweeney,TOP,"Ball, Ball, Called Strike, Foul, 21 Darnell Sweeney putout (fly out to right field) for out number 3",2,2,,1,
33,20,Brian Klein,BOTTOM,20 Brian Klein advances to 1st (single),0,0,1,,
34,14,Zach Nehrir,BOTTOM,"Ball, Foul, 14 Zach Nehrir advances to 1st (single), 20 Brian Klein advances to 2nd (14)",1,1,1,,
35,3,Hill Alexander,BOTTOM,3 Hill Alexander putout (fly out to left field) for out number 1,0,0,,,1
36,19,Bret Boswell,BOTTOM,"20 Brian Klein Scores Earned (19), 14 Zach NehrirScores Earned (19), 19 Bret Boswell Scores Earned(home run)",0,0,1,,
37,29,Ryan Hernandez,BOTTOM,"Ball, Ball, Ball, 29 Ryan Hernandez putout (5-3) for out number 2",3,0,,,1
38,30,Jose Sermo,BOTTOM,30 Jose Sermo putout (fly out to right field) forout number 3,0,0,,,1
39,16,Hunter Clanin,TOP,"Ball, Called Strike, Foul, 16 Hunter Clanin putout(FO3) for out number 1",1,2,,1,
40,15,Logan Eickhoff,TOP,15 Logan Eickhoff advances to 1st (single),0,0,1,,
41,35,Shamoy Christopher,TOP,"Ball, Foul, Ball, Called Strike, 35 Shamoy Christopher putout (strike out swinging) for out number 2",2,2,,1,
42,0,Osvaldo Martinez,TOP,"Called Strike, Swinging Strike, Ball, Foul, 0 Osvaldo Martinez putout (strike out swinging) for outnumber 3",1,2,,1,
43,9,Guillermo Quintana,BOTTOM,"Foul, Ball, 9 Guillermo Quintana putout (1-3) forout number 1",1,1,,,1
44,24,Mark Karaviotis,BOTTOM,"Ball, Called Strike, 24 Mark Karaviotis putout (5-3) for out number 2",1,1,,,1
45,13,Elmer Reyes,BOTTOM,13 Elmer Reyes putout (5-3) for out number 3,0,0,,,1
46,1,Wyatt Ulrich,TOP,"Ball, Ball, 1 Wyatt Ulrich advances to 2nd (double)",2,0,1,,
47,3,Jordan Barth,TOP,"3 Jordan Barth advances to 1st (single), 1 Wyatt Ulrich advances to 3rd (3)",0,0,1,,
48,11,Jabari Henry,TOP,"Called Strike, Swinging Strike, 11 Jabari Henry putout (strike out swinging) for out number 1",0,2,,1,
49,20,Mike Hart,TOP,"Ball, 20 Mike Hart advances to 1st (fielder's choice), 1 Wyatt Ulrich Scores Earned (20), 3 Jordan Barth putout (3-6) for out number 2",1,0,,1,
50,21,Darnell Sweeney,TOP,"Ball, Foul, 21 Darnell Sweeney putout (fly out toleft field) for out number 3",1,1,,1,
51,20,Brian Klein,BOTTOM,"Ball, Ball, Foul, 20 Brian Klein advances to 1st (hit by pitch)",2,1,,,
52,14,Zach Nehrir,BOTTOM,"14 Zach Nehrir advances to 1st (single), 20 BrianKlein advances to 2nd (14)",0,0,1,,
53,3,Hill Alexander,BOTTOM,"Called Strike, 3 Hill Alexander putout (L5) for out number 1",0,1,,,1
54,19,Bret Boswell,BOTTOM,"14 Zach Nehrir putout (6) for out number 2, 19 Bret Boswell putout (6-3 DP) for out number 3",0,0,,,1
55,16,Hunter Clanin,TOP,"Ball, Ball, Swinging Strike, Called Strike, Foul,16 Hunter Clanin putout (FO2) for out number 1",2,2,,1,
56,15,Logan Eickhoff,TOP,"Ball, Swinging Strike, 15 Logan Eickhoff advancesto 1st (single)",1,1,1,,
57,35,Shamoy Christopher,TOP,"15 Logan Eickhoff Scores Earned (35), 35 Shamoy Christopher Scores Earned (home run)",0,0,1,,
58,0,Osvaldo Martinez,TOP,"Ball, Swinging Strike, Foul, 0 Osvaldo Martinez advances to 1st (single)",1,2,1,,
59,1,Wyatt Ulrich,TOP,"Called Strike, Foul, Ball, 1 Wyatt Ulrich advancesto 1st (single), 0 Osvaldo Martinez advances to 2nd (1)Pitching Substitution    10 Austin Fairchild subs for Kasey Kalich Pitcher.",1,2,1,,
60,3,Jordan Barth,TOP,"Foul, Foul, 3 Jordan Barth putout (strike out swinging) for out number 2, 1 Wyatt Ulrich putout (caught stealing: CS 2-4) for out number 3",0,2,,1,
61,29,Ryan Hernandez,BOTTOM,29 Ryan Hernandez putout (FO3) for out number 1,0,0,,,1
62,30,Jose Sermo,BOTTOM,"Ball, Foul, Ball, Called Strike, 30 Jose Sermo putout (strike out swinging) for out number 2",2,2,,,1
63,9,Guillermo Quintana,BOTTOM,"Ball, Called Strike, Swinging Strike, 9 GuillermoQuintana putout (strike out swinging) for out number 3",1,2,,,1
64,11,Jabari Henry,TOP,"Ball, Ball, Ball, 11 Jabari Henry advances to 1st(walk)",3,0,,,
65,20,Mike Hart,TOP,"Foul, Foul, Foul, Ball, 20 Mike Hart putout (strike out swinging) for out number 1",1,2,,1,
66,21,Darnell Sweeney,TOP,"Foul, Called Strike, Ball, 21 Darnell Sweeney putout (strike out swinging) for out number 2",1,2,,1,
67,16,Hunter Clanin,TOP,"Foul, Ball, Swinging Strike, Foul, Ball, 16 HunterClanin putout (dropped 3rd strike: KS 2-3) for out number 3",2,2,,1,
68,24,Mark Karaviotis,BOTTOM,"Ball, Ball, Foul, Foul, Ball, 24 Mark Karaviotis advances to 1st (walk)",3,2,,,
69,13,Elmer Reyes,BOTTOM,"Called Strike, Ball, Called Strike, Ball, Foul, 13Elmer Reyes putout (strike out swinging) for outnumber 1",2,2,,,1
70,20,Brian Klein,BOTTOM,"Swinging Strike, Foul, Foul, Foul, Ball, 20 BrianKlein advances to 1st (fielder's choice), 24 MarkKaraviotis putout (4-6) for out number 2",1,2,,,1
71,14,Zach Nehrir,BOTTOM,"Called Strike, Ball, Ball, Foul, Foul, 14 Zach Nehrir putout (4-1) for out number 3",2,2,,,1
72,15,Logan Eickhoff,TOP,"Ball, Called Strike, Ball, Called Strike, 15 LoganEickhoff putout (strike out) for out number 1",2,2,,1,
73,35,Shamoy Christopher,TOP,"Ball, Called Strike, Ball, 35 Shamoy Christopher putout (3U) for out number 2",2,1,,1,
74,0,Osvaldo Martinez,TOP,"Ball, Ball, Foul, Ball, Called Strike, 0 Osvaldo Martinez advances to 1st (walk)",3,2,,,
75,1,Wyatt Ulrich,TOP,"Foul, Ball, Ball, Called Strike, Foul, Foul, 1 Wyatt Ulrich putout (strike out) for out number 3",2,2,,1,
