Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
15,5,Trevor Achenbach,BOTTOM,"Foul, Ball, Called Strike, Ball, 5 Trevor Achenbach putout (fly out to center field) for out number1",2,2,,,1
16,16,Hunter Clanin,BOTTOM,"Ball, Ball, Swinging Strike, Swinging Strike, Foul, Foul, 16 Hunter Clanin putout (strike out) for out number 2",2,2,,,1
17,35,Shamoy Christopher,BOTTOM,"Ball, Foul, Called Strike, 35 Shamoy Christopher putout (fly out to center field) for out number 3",1,2,,,1
18,1,Justin Wylie,TOP,"Foul, Ball, 1 Justin Wylie putout (5-3) for out number 1",1,1,,1,
19,10,Jan Hernandez,TOP,"Ball, Swinging Strike, Ball, 10 Jan Hernandez advances to 2nd (double)",2,1,1,,
20,7,Chris Herrmann,TOP,"7 Chris Herrmann advances to 1st (single), 10 JanHernandez advances to 3rd (7)",0,0,1,,
21,14,Micker Adolfo,TOP,"Ball, 10 Jan Hernandez Scores Earned (14), 14 Micker Adolfo putout (sacrifice fly to left fielder) for out number 2",1,0,,1,
22,16,Brian OGrady,TOP,"Called Strike, 16 Brian OGrady putout (P1) for outnumber 3",0,1,,1,
23,1,Wyatt Ulrich,BOTTOM,"Swinging Strike, Swinging Strike, 1 Wyatt Ulrich advances to 1st (hit by pitch)",0,2,,,
24,4,Aaron Whitefield,BOTTOM,"Called Strike, Ball, Ball, Foul, Foul, 4 Aaron Whitefield putout (strike out) for out number 1",2,2,,,1
25,3,Jordan Barth,BOTTOM,"Foul, Ball, 3 Jordan Barth putout (fly out to center field) for out number 2",1,1,,,1
26,11,Jabari Henry,BOTTOM,"Ball, Called Strike, Called Strike, Ball, 1 WyattUlrich advances to 2nd (stolen base), 11 Jabari Henry putout (1-4-3) for out number 3",2,2,,,1
27,2,Taylor Snyder,TOP,"Called Strike, 2 Taylor Snyder putout (6-3) for out number 1",0,1,,1,
28,47,Jacob Robson,TOP,"Called Strike, Ball, 47 Jacob Robson putout (4-3)for out number 2",1,1,,1,
29,17,Gavin Collins,TOP,"Foul, 17 Gavin Collins putout (6-3) for out number3",0,1,,1,
30,20,Mike Hart,BOTTOM,20 Mike Hart advances to 1st (single),0,0,1,,
31,21,Darnell Sweeney,BOTTOM,"20 Mike Hart advances to 2nd (21), 21 Darnell Sweeney putout (5-3) for out number 1",0,0,,,1
32,5,Trevor Achenbach,BOTTOM,"Ball, Called Strike, Ball, 5 Trevor Achenbach putout (fly out to center field) for out number 2",2,1,,,1
33,16,Hunter Clanin,BOTTOM,"Ball, Ball, Called Strike, Ball, Foul, 16 Hunter Clanin putout (fly out to right field) for out number 3",3,2,,,1
34,4,L.J. Hatch,TOP,4 L.J. Hatch putout (6-3) for out number 1,0,0,,1,
35,1,Justin Wylie,TOP,"Called Strike, Ball, 1 Justin Wylie advances to 2nd (double)",1,1,1,,
36,10,Jan Hernandez,TOP,"Called Strike, Swinging Strike, Ball, 10 Jan Hernandez putout (strike out swinging) for out number 2",1,2,,1,
37,7,Chris Herrmann,TOP,"Ball, Ball, Called Strike, Ball, 7 Chris Herrmannadvances to 1st (walk)",3,1,,,
38,14,Micker Adolfo,TOP,"Ball, 14 Micker Adolfo putout (P4) for out number3",1,0,,1,
39,35,Shamoy Christopher,BOTTOM,"Called Strike, Swinging Strike, Ball, Foul, 35 Shamoy Christopher putout (strike out swinging) for out number 1",1,2,,,1
40,1,Wyatt Ulrich,BOTTOM,"Ball, Ball, 1 Wyatt Ulrich putout (3U) for out number 2",2,0,,,1
41,4,Aaron Whitefield,BOTTOM,"Ball, Ball, Called Strike, 4 Aaron Whitefield advances to 3rd (triple)",2,1,1,,
42,3,Jordan Barth,BOTTOM,"Called Strike, Ball, Ball, Ball, 3 Jordan Barth advances to 1st (walk)",3,1,,,
43,11,Jabari Henry,BOTTOM,"Ball, Ball, Foul, Swinging Strike, Foul, 11 JabariHenry putout (fly out to right field) for out number 3",2,2,,,1
44,16,Brian OGrady,TOP,"Foul, Ball, 16 Brian OGrady putout (fly out to center field) for out number 1",1,1,,1,
45,2,Taylor Snyder,TOP,2 Taylor Snyder Scores Earned (home run),0,0,1,,
46,47,Jacob Robson,TOP,"Ball, Called Strike, Ball, 47 Jacob Robson putout(4-3) for out number 2",2,1,,1,
47,17,Gavin Collins,TOP,"Called Strike, 17 Gavin Collins putout (fly out toright field) for out number 3",0,1,,1,
48,20,Mike Hart,BOTTOM,20 Mike Hart advances to 1st (hit by pitch),0,0,,,
49,21,Darnell Sweeney,BOTTOM,"Ball, Ball, Swinging Strike, Foul, 21 Darnell Sweeney putout (strike out) for out number 1",2,2,,,1
50,5,Trevor Achenbach,BOTTOM,"Ball, 5 Trevor Achenbach putout (5-3) for out number 2",1,0,,,1
51,16,Hunter Clanin,BOTTOM,"16 Hunter Clanin advances to 1st (single), 20 MikeHart advances to 3rd (16), 20 Mike Hart Scores Earned (16)",0,0,1,,
52,35,Shamoy Christopher,BOTTOM,"Swinging Strike, 35 Shamoy Christopher putout (6-3) for out number 3",0,1,,,1
53,4,L.J. Hatch,TOP,"Called Strike, Ball, Foul, Ball, Ball, 4 L.J. Hatch advances to 1st (walk)",3,2,,,
54,1,Justin Wylie,TOP,"Ball, 1 Justin Wylie putout (P3) for out number 1",1,0,,1,
55,10,Jan Hernandez,TOP,"Called Strike, 4 L.J. Hatch putout (5-4) for out number 2, 10 Jan Hernandez putout (5-4-3 DP) for out number 3",0,1,,1,
56,1,Wyatt Ulrich,BOTTOM,"Ball, Ball, Foul, Foul, Ball, 1 Wyatt Ulrich advances to 1st (walk)",3,2,,,
57,4,Aaron Whitefield,BOTTOM,"Called Strike, Ball, Ball, Swinging Strike, Foul,Foul, Foul, 1 Wyatt Ulrich advances to 2nd (4), 4Aaron Whitefield putout (1-3) for out number 1",2,2,,,1
58,3,Jordan Barth,BOTTOM,"Ball, Foul, Ball, 3 Jordan Barth putout (5-3) forout number 2",2,1,,,1
59,11,Jabari Henry,BOTTOM,"Ball, Called Strike, Ball, Called Strike, Ball, 11Jabari Henry putout (strike out) for out number 3",3,2,,,1
60,7,Chris Herrmann,TOP,"Ball, Ball, Called Strike, 7 Chris Herrmann advances to 1st (single)",2,1,1,,
61,14,Micker Adolfo,TOP,"Called Strike, Called Strike, Ball, 14 Micker Adolfo putout (fly out to left field) for out number 1",1,2,,1,
62,16,Brian OGrady,TOP,"Called Strike, 16 Brian OGrady advances to 1st (fielder's choice), 7 Chris Herrmann putout (1-5) forout number 2",0,1,,1,
63,2,Taylor Snyder,TOP,"Ball, 2 Taylor Snyder advances to 2nd (double), 16Brian OGrady advances to 3rd (2)",1,0,1,,
64,47,Jacob Robson,TOP,"Called Strike, Ball, Called Strike, 47 Jacob Robson advances to 3rd (triple), 16 Brian OGrady ScoresEarned (47), 2 Taylor Snyder Scores Earned (47)",1,2,1,,
65,17,Gavin Collins,TOP,"Called Strike, Ball, Foul, Ball, Foul, Ball, 17 Gavin Collins advances to 1st (single), 47 Jacob Robson Scores Earned (17)Pitching Substitution    22 Jose Cruz subs for Seth Miller Pitcher.",3,2,1,,
66,4,L.J. Hatch,TOP,"Ball, Foul, Called Strike, Ball, 4 L.J. Hatch putout (strike out) for out number 3",2,2,,1,
67,20,Mike Hart,BOTTOM,"Called Strike, Foul, 20 Mike Hart advances to 1st(single)",0,2,1,,
68,21,Darnell Sweeney,BOTTOM,"Ball, Swinging Strike, Swinging Strike, Ball, 21 Darnell Sweeney putout (strike out swinging) for out number 1",2,2,,,1
69,5,Trevor Achenbach,BOTTOM,"Swinging Strike, Ball, Swinging Strike, 20 Mike Hart advances to 2nd (stolen base), Ball, 5 Trevor Achenbach putout (strike out swinging) for out number 2",2,2,,,1
70,16,Hunter Clanin,BOTTOM,16 Hunter Clanin putout (1-3) for out number 3,0,0,,,1
71,1,Justin Wylie,TOP,"Ball, Called Strike, Ball, Swinging Strike, Ball,Foul, Foul, 1 Justin Wylie advances to 1st (walk)",3,2,,,
72,10,Jan Hernandez,TOP,"10 Jan Hernandez advances to 1st (single), 1 Justin Wylie advances to 2nd (10)",0,0,1,,
73,7,Chris Herrmann,TOP,"Called Strike, 1 Justin Wylie advances to 3rd (7),7 Chris Herrmann putout (fly out to center field)for out number 1",0,1,,1,
74,14,Micker Adolfo,TOP,"Ball, Swinging Strike, Swinging Strike, 14 MickerAdolfo putout (strike out) for out number 2",1,2,,1,
75,16,Brian OGrady,TOP,"Called Strike, Foul, Foul, 16 Brian OGrady advances to 2nd (double), 10 Jan Hernandez advances to 3rd (16), 1 Justin Wylie Scores Earned (16)",0,2,1,,
76,2,Taylor Snyder,TOP,"Called Strike, Ball, Foul, Ball, 2 Taylor Snyder putout (strike out swinging) for out number 3",2,2,,1,
77,35,Shamoy Christopher,BOTTOM,"Ball, Swinging Strike, Ball, Ball, 35 Shamoy Christopher putout (P5) for out number 1",3,1,,,1
78,1,Wyatt Ulrich,BOTTOM,"Ball, Called Strike, 1 Wyatt Ulrich putout (fly out to left field) for out number 2",1,1,,,1
79,4,Aaron Whitefield,BOTTOM,"Called Strike, Called Strike, Ball, 4 Aaron Whitefield putout (6-3) for out number 3",1,2,,,1
