Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
61,5,Scott Ota,TOP,"Called Strike, Foul, Ball, 5 Scott Ota putout (strike out) for out number 1",1,2,,1,
62,7,Matt Lloyd,TOP,"Ball, Ball, Foul, 7 Matt Lloyd Scores Earned (homerun)Pitching Substitution    34 Charlie Hasty subs for Ty Culbreth Pitcher.",2,1,,,
63,25,John Nogowski,TOP,"Ball, Foul, Called Strike, Ball, Ball, 25 John Nogowski advances to 1st (walk)",3,2,,,
64,6,Tyler Rando,TOP,"Swinging Strike, 6 Tyler Rando advances to 1st (single), 25 John Nogowski advances to 2nd (6)Offensive Substitution   11 Delvin Zinn runs for Tyler Rando at 1st base.",0,1,1,,
65,8,Vince Fernandez,TOP,8 Vince Fernandez putout (fly out to left field) for out number 2,0,0,,1,
66,37,Kyle Kasser,TOP,"Ball, Called Strike, 37 Kyle Kasser advances to 2nd (double), 11 Delvin Zinn advances to 3rd (37), 25 John Nogowski Scores Earned (37)",1,1,1,,
67,4,Miguel Sierra,TOP,"Ball, Ball, Called Strike, 4 Miguel Sierra putout(fly out to the second baseman) for out number 3",2,1,,1,
68,35,Shamoy Christopher,BOTTOM,"Ball, Ball, 35 Shamoy Christopher putout (fly outto center field) for out number 1",2,0,,,1
69,29,Spencer Sarringar,BOTTOM,"Swinging Strike, Foul, 29 Spencer Sarringar putout(strike out) for out number 2",0,2,,,1
70,4,Cole Pengilly,BOTTOM,"Ball, Ball, Foul, Ball, Swinging Strike, 4 Cole Pengilly putout (strike out swinging) for out number3",3,2,,,1
71,33,Jake Ortega,TOP,33 Jake Ortega putout (4-3) for out number 1,0,0,,1,
72,1,Chase Harris,TOP,"Ball, Ball, Ball, Called Strike, Swinging Strike,1 Chase Harris putout (strike out swinging) for out number 2",3,2,,1,
73,5,Scott Ota,TOP,5 Scott Ota advances to 1st (single),0,0,1,,
74,7,Matt Lloyd,TOP,"Ball, Ball, Ball, Called Strike, 7 Matt Lloyd advances to 1st (walk), 5 Scott Ota advances to 2nd (7)",3,1,,,
75,25,John Nogowski,TOP,"Ball, Swinging Strike, Called Strike, Foul, 25 John Nogowski putout (fly out to left field) for outnumber 3",1,2,,1,
76,15,Logan Eickhoff,BOTTOM,"Foul, Called Strike, Foul, 15 Logan Eickhoff putout (6-3) for out number 1",0,2,,,1
77,3,Jordan Barth,BOTTOM,"Ball, Ball, Swinging Strike, 3 Jordan Barth advances to 1st (single)",2,1,1,,
78,11,Jabari Henry,BOTTOM,"Ball, Called Strike, Ball, Foul, Foul, Foul, 11 Jabari Henry putout (strike out swinging) for out number 2",2,2,,,1
79,20,Mike Hart,BOTTOM,"Ball, Ball, Swinging Strike, Ball, Foul, 20 Mike Hart advances to 1st (walk), 3 Jordan Barth advances to 2nd (20)",3,2,,,
80,5,Trevor Achenbach,BOTTOM,"Ball, 5 Trevor Achenbach advances to 1st (single),20 Mike Hart advances to 2nd (5), 3 Jordan BarthScores Earned (5)",1,0,1,,
