Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
62,21,Darnell Sweeney,TOP,"Ball, Ball, Ball, 21 Darnell Sweeney advances to 1st (walk), 0 Osvaldo Martinez advances to 2nd (21)",3,0,,,
63,1,Wyatt Ulrich,TOP,"Ball, Called Strike, Foul, 1 Wyatt Ulrich advancesto 1st (error by the third baseman), 21 Darnell Sweeney advances to 2nd (1), 0 Osvaldo Martinez advances to 3rd (1)",1,2,,,
64,3,Jordan Barth,TOP,"Called Strike, Called Strike, Foul, 3 Jordan Barthputout (5-3) for out number 3",0,2,,1,
65,13,Brian Rey,BOTTOM,13 Brian Rey putout (PF3) for out number 1,0,0,,,1
66,14,Tyler Hill,BOTTOM,"Called Strike, Swinging Strike, 14 Tyler Hill putout (strike out swinging) for out number 2",0,2,,,1
67,20,Blake Tiberi,BOTTOM,"Ball, Ball, Foul, Ball, Called Strike, 20 Blake Tiberi putout (P5) for out number 3",3,2,,,1
68,11,Jabari Henry,TOP,"Called Strike, Ball, Foul, Ball, Ball, 11 Jabari Henry advances to 1st (walk)",3,2,,,
69,20,Mike Hart,TOP,"Ball, Called Strike, Ball, Ball, 20 Mike Hart advances to 1st (walk), 11 Jabari Henry advances to 2nd (20)",3,1,,,
70,5,Trevor Achenbach,TOP,"Called Strike, 5 Trevor Achenbach putout (fly outto the first baseman in foul territory) for out number 1",0,1,,1,
71,16,Hunter Clanin,TOP,"Ball, Called Strike, Ball, 20 Mike Hart advances to 2nd (pass ball), 11 Jabari Henry advances to 3rd(pass ball), Swinging Strike, Ball, 16 Hunter Clanin advances to 1st (walk)Offensive Substitution   15 Welington Dotel subs for Spencer Sarringar.",3,2,,,
72,15,Welington Dotel,TOP,"Foul, Ball, Ball, Swinging Strike, Foul, Foul, Foul, 15 Welington Dotel advances to 1st (fielder's choice), 20 Mike Hart advances to 3rd (15), 11 Jabari Henry Scores Earned (15), 16 Hunter Clanin putout (6-4) for out number 2",2,2,,1,
73,0,Osvaldo Martinez,TOP,"Ball, Called Strike, Ball, Ball, Called Strike, Foul, 0 Osvaldo Martinez advances to 1st (walk), 15Welington Dotel advances to 2nd (0)Pitching Substitution    8 Brady Kais subs for Jojanse Torres Pitcher.",3,2,,,
74,21,Darnell Sweeney,TOP,"Swinging Strike, Ball, Ball, Swinging Strike, 21 Darnell Sweeney putout (fly out to center field) for out number 3",2,2,,1,
