Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
49,5,Trevor Achenbach,BOTTOM,"Called Strike, 5 Trevor Achenbach putout (fly outto center field) for out number 2",0,1,,,1,,T Palm
50,16,Hunter Clanin,BOTTOM,"Called Strike, Ball, Ball, Ball, Foul, Foul, 16 Hunter Clanin advances to 1st (walk)Pitching Substitution    12 Jonathan Cheshire subs for Tyler Palm Pitcher.",3,2,,,,,T Palm
51,29,Spencer Sarringar,BOTTOM,"Foul, 29 Spencer Sarringar advances to 1st (single), 16 Hunter Clanin advances to 3rd (29)",0,1,1,,,,J Cheshire
52,0,Osvaldo Martinez,BOTTOM,"Called Strike, Foul, Ball, 29 Spencer Sarringar advances to 2nd (stolen base), 0 Osvaldo Martinez putout (fly out to right field) for out number 3",1,2,,,1,,J Cheshire
53,24,David Maberry,TOP,"Ball, 24 David Maberry advances to 1st (single), 24 David Maberry putout (9-6) for out number 1",1,0,1,1,,Seth Miller,
54,14,Jesus Lujano,TOP,"Called Strike, 14 Jesus Lujano putout (2) for outnumber 2",0,1,,1,,Seth Miller,
55,11,Brennan Metzger,TOP,"Called Strike, Called Strike, Ball, 11 Brennan Metzger putout (4) for out number 3",1,2,,1,,Seth Miller,
56,1,Wyatt Ulrich,BOTTOM,"Swinging Strike, Called Strike, 1 Wyatt Ulrich putout (fly out to center field) for out number 1",0,2,,,1,,J Cheshire
57,21,Darnell Sweeney,BOTTOM,21 Darnell Sweeney putout (fly out to the catcher)for out number 2,0,0,,,1,,J Cheshire
58,3,Jordan Barth,BOTTOM,"Called Strike, Ball, 3 Jordan Barth putout (5) forout number 3",1,1,,,1,,J Cheshire
59,19,Matt Bottcher,TOP,19 Matt Bottcher advances to 1st (single),0,0,1,,,Seth Miller,
60,15,Ryan Lidge,TOP,"Ball, Ball, Called Strike, Called Strike, Ball, 15Ryan Lidge advances to 1st (walk), 19 Matt Bottcher advances to 2nd (15)",3,2,,,,Seth Miller,
61,16,Josh Altmann,TOP,"Called Strike, Ball, 19 Matt Bottcher Scores Earned (16), 15 Ryan Lidge Scores Earned (16), 16 JoshAltmann Scores Earned (home run)",1,1,1,,,Seth Miller,
62,7,Dylan Rosa,TOP,"Foul, 7 Dylan Rosa putout (fly out to left field)for out number 1",0,1,,1,,Seth Miller,
63,3,Nick Heath,TOP,"Ball, Foul, Foul, 3 Nick Heath putout (4-1) for out number 2",1,2,,1,,Seth Miller,
64,5,Luke Mangieri,TOP,"Called Strike, Foul, Ball, 5 Luke Mangieri ScoresEarned (home run)",1,2,1,,,Seth Miller,
65,24,David Maberry,TOP,"Ball, 24 David Maberry putout (fly out to right field) for out number 3",1,0,,1,,Seth Miller,
66,11,Jabari Henry,BOTTOM,"Ball, Ball, Ball, Called Strike, 11 Jabari Henry advances to 2nd (double)",3,1,1,,,,J Cheshire
67,20,Mike Hart,BOTTOM,"Ball, Swinging Strike, Ball, Called Strike, 20 Mike Hart putout (fly out to center field) for out number 1",2,2,,,1,,J Cheshire
68,5,Trevor Achenbach,BOTTOM,"Called Strike, Ball, Swinging Strike, Foul, 5 Trevor Achenbach putout (strike out) for out number 2",1,2,,,1,,J Cheshire
69,16,Hunter Clanin,BOTTOM,"Called Strike, Ball, 16 Hunter Clanin advances to1st (single), 11 Jabari Henry Scores Earned (16)Pitching Substitution    30 Joe Cavallaro subs for Jonathan Cheshire Pitcher.",1,1,1,,,,J Cheshire
70,29,Spencer Sarringar,BOTTOM,"Ball, Called Strike, Called Strike, Ball, 16 Hunter Clanin advances to 2nd (stolen base), Ball, 29 Spencer Sarringar putout (strike out swinging) forout number 3",3,2,,,1,,J Cavallaro
71,14,Jesus Lujano,TOP,"Ball, Ball, 14 Jesus Lujano putout (fly out to center field) for out number 1",2,0,,1,,Christian Johnson,
72,11,Brennan Metzger,TOP,"Ball, Swinging Strike, Foul, Foul, Foul, Ball, 11Brennan Metzger putout (strike out) for out number2",2,2,,1,,Christian Johnson,
73,19,Matt Bottcher,TOP,"Swinging Strike, Foul, Foul, Ball, Foul, Ball, 19Matt Bottcher putout (strike out swinging) for outnumber 3",2,2,,1,,Christian Johnson,
74,0,Osvaldo Martinez,BOTTOM,"Called Strike, 0 Osvaldo Martinez putout (6-3) forout number 1",0,1,,,1,,J Cavallaro
75,1,Wyatt Ulrich,BOTTOM,"Ball, Foul, Ball, Ball, 1 Wyatt Ulrich advances to1st (walk)",3,1,,,,,J Cavallaro
76,21,Darnell Sweeney,BOTTOM,"Ball, Called Strike, 1 Wyatt Ulrich advances to 2nd (stolen base), Foul, 21 Darnell Sweeney putout (strike out swinging) for out number 2",1,2,,,1,,J Cavallaro
77,3,Jordan Barth,BOTTOM,"Ball, Called Strike, Foul, 3 Jordan Barth putout (4-3) for out number 3",1,2,,,1,,J Cavallaro
78,15,Ryan Lidge,TOP,"Ball, 15 Ryan Lidge advances to 1st (single)",1,0,1,,,Christian Johnson,
79,16,Josh Altmann,TOP,"Called Strike, Foul, Ball, Ball, Foul, 16 Josh Altmann putout (fly out to center field) for out number 1",2,2,,1,,Christian Johnson,
80,7,Dylan Rosa,TOP,"Swinging Strike, 7 Dylan Rosa putout (fly out to center field) for out number 2",0,1,,1,,Christian Johnson,
81,3,Nick Heath,TOP,"Ball, Foul, Ball, Ball, Foul, 3 Nick Heath advances to 1st (walk), 15 Ryan Lidge advances to 2nd (3)",3,2,,,,Christian Johnson,
82,5,Luke Mangieri,TOP,"Ball, 15 Ryan Lidge Scores Earned (5), 3 Nick Heath Scores Earned (5), 5 Luke Mangieri Scores Earned(home run)",1,0,1,,,Christian Johnson,
83,24,David Maberry,TOP,24 David Maberry putout (6-3) for out number 3,0,0,,1,,Christian Johnson,
84,11,Jabari Henry,BOTTOM,"Foul, 11 Jabari Henry putout (fly out to center field) for out number 1",0,1,,,1,,B Schlitter
85,20,Mike Hart,BOTTOM,20 Mike Hart putout (L5) for out number 2,0,0,,,1,,B Schlitter
86,5,Trevor Achenbach,BOTTOM,"Called Strike, Called Strike, Foul, Ball, 5 TrevorAchenbach putout (strike out swinging) for out number 3",1,2,,,1,,B Schlitter
