Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
26,3,Jordan Barth,TOP,3 Jordan Barth putout (fly out to right field) forout number 1,0,0,,1,,A Aris,
27,15,Welington Dotel,TOP,"Called Strike, Called Strike, 15 Welington Dotel advances to 1st (single), 15 Welington Dotel advances to 2nd (stolen base), 15 Welington Dotel advances to 3rd (error by the catcher)",0,2,1,,,A Aris,
28,11,Jabari Henry,TOP,"Called Strike, Swinging Strike, Foul, 11 Jabari Henry putout (fly out to the first baseman in foul territory) for out number 2",0,2,,1,,A Aris,
29,20,Mike Hart,TOP,"Ball, 20 Mike Hart putout (3U) for out number 3",1,0,,1,,A Aris,
30,3,Drew Devine,BOTTOM,"Called Strike, Ball, 3 Drew Devine putout (5-3) for out number 1",1,1,,,1,,Ty Culbreth
31,10,Aaron Takacs,BOTTOM,"Ball, Ball, Swinging Strike, 10 Aaron Takacs putout (fly out to left field) for out number 2",2,1,,,1,,Ty Culbreth
32,9,Matt Goodheart,BOTTOM,"Ball, Foul, Ball, Foul, Foul, 9 Matt Goodheart putout (5-3) for out number 3",2,2,,,1,,Ty Culbreth
33,0,Osvaldo Martinez,TOP,"Ball, Ball, Ball, 0 Osvaldo Martinez advances to 1st (walk)",3,0,,,,A Aris,
34,16,Hunter Clanin,TOP,"Foul, Foul, 16 Hunter Clanin putout (strike out swinging) for out number 1",0,2,,1,,A Aris,
35,33,Tyler Ryan,TOP,"Ball, Ball, Ball, 33 Tyler Ryan advances to 1st (walk), 0 Osvaldo Martinez advances to 2nd (33)",3,0,,,,A Aris,
36,1,Wyatt Ulrich,TOP,"Ball, Ball, Called Strike, Called Strike, Ball, Foul, Foul, 1 Wyatt Ulrich putout (strike out swinging) for out number 2",3,2,,1,,A Aris,
37,21,Darnell Sweeney,TOP,"21 Darnell Sweeney advances to 1st (hit by pitch),33 Tyler Ryan advances to 2nd (21), 0 Osvaldo Martinez advances to 3rd (21)",0,0,,,,A Aris,
38,3,Jordan Barth,TOP,"Called Strike, Foul, Foul, 3 Jordan Barth putout (fly out to right field) for out number 3",0,2,,1,,A Aris,
39,5,Nate Samson,BOTTOM,5 Nate Samson Scores Earned (home run),0,0,1,,,,Ty Culbreth
40,11,Connor Panas,BOTTOM,"Swinging Strike, 11 Connor Panas advances to 1st (single)",0,1,1,,,,Ty Culbreth
41,7,Nick Anderson,BOTTOM,"Ball, 11 Connor Panas advances to 2nd (stolen base), 11 Connor Panas advances to 3rd (error by the catcher), Foul, 7 Nick Anderson advances to 1st (fielder's choice), 11 Connor Panas putout (6-2) forout number 1",1,1,,,1,,Ty Culbreth
42,44,Yanio Perez,BOTTOM,"Pickoff attempt at 1st base (pitcher to first baseman), Called Strike, Ball, Ball, Ball, Called Strike, 44 Yanio Perez advances to 1st (walk), 7 NickAnderson advances to 2nd (44)",3,2,,,,,Ty Culbreth
43,4,Will Kengor,BOTTOM,"Called Strike, Called Strike, 4 Will Kengor putout(strike out) for out number 2",0,2,,,1,,Ty Culbreth
44,25,Luke Roskam,BOTTOM,"Called Strike, Foul, Ball, 25 Luke Roskam putout (strike out swinging) for out number 3",1,2,,,1,,Ty Culbreth
45,15,Welington Dotel,TOP,"Ball, Foul, Foul, Foul, 15 Welington Dotel putout(fly out to right field) for out number 1",1,2,,1,,A Aris,
46,11,Jabari Henry,TOP,"Ball, Called Strike, 11 Jabari Henry putout (5-3)for out number 2",1,1,,1,,A Aris,
47,20,Mike Hart,TOP,"Called Strike, 20 Mike Hart putout (3U) for out number 3",0,1,,1,,A Aris,
48,3,Drew Devine,BOTTOM,"Called Strike, Ball, Called Strike, Ball, 3 Drew Devine advances to 2nd (double)",2,2,1,,,,Ty Culbreth
49,10,Aaron Takacs,BOTTOM,"Swinging Strike, Ball, Ball, Ball, Called Strike,10 Aaron Takacs advances to 1st (walk)",3,2,,,,,Ty Culbreth
50,9,Matt Goodheart,BOTTOM,"Called Strike, Foul, Ball, Ball, Foul, Foul, Pickoff attempt at 2nd base (pitcher to shortstop), 9 Matt Goodheart advances to 1st (hit by pitch), 10 Aaron Takacs advances to 2nd (9), 3 Drew Devine advances to 3rd (9)Pitching Substitution    24 Colby Wyatt subs for Ty Culbreth Pitcher.",2,2,,,,,Ty Culbreth
51,5,Nate Samson,BOTTOM,"Ball, Called Strike, 5 Nate Samson advances to 1st(single), 9 Matt Goodheart advances to 2nd (5), 10 Aaron Takacs advances to 3rd (5), 3 Drew DevineScores Earned (5)",1,1,1,,,,Colby Wyatt
52,11,Connor Panas,BOTTOM,"Called Strike, Ball, Foul, Ball, Foul, 11 Connor Panas putout (INF5) for out number 1",2,2,,,1,,Colby Wyatt
53,7,Nick Anderson,BOTTOM,"Ball, Ball, Ball, Foul, 7 Nick Anderson advances to 1st (walk), 5 Nate Samson advances to 2nd (7), 9Matt Goodheart advances to 3rd (7), 10 Aaron Takacs Scores Earned (7)",3,1,,,,,Colby Wyatt
54,44,Yanio Perez,BOTTOM,"Called Strike, Foul, Foul, Ball, 7 Nick Anderson advances to 2nd (wild pitch), 5 Nate Samson advances to 3rd (wild pitch), 9 Matt Goodheart Scores Earned (wild pitch), Ball, Ball, Foul, 44 Yanio Perezadvances to 1st (walk)",3,2,,,,,Colby Wyatt
55,4,Will Kengor,BOTTOM,"Ball, Foul, Foul, Ball, Foul, Foul, 4 Will Kengorputout (strike out swinging) for out number 2",2,2,,,1,,Colby Wyatt
56,25,Luke Roskam,BOTTOM,"Ball, Foul, Ball, Ball, Foul, 25 Luke Roskam putout (fly out to left field) for out number 3",3,2,,,1,,Colby Wyatt
57,0,Osvaldo Martinez,TOP,"Called Strike, 0 Osvaldo Martinez putout (fly outto left field) for out number 1",0,1,,1,,A Aris,
58,16,Hunter Clanin,TOP,"Called Strike, Foul, 16 Hunter Clanin putout (strike out swinging) for out number 2",0,2,,1,,A Aris,
59,33,Tyler Ryan,TOP,"Ball, Swinging Strike, Swinging Strike, 33 Tyler Ryan putout (fly out to center field) for out number 3",1,2,,1,,A Aris,
60,3,Drew Devine,BOTTOM,"Ball, Ball, Swinging Strike, Swinging Strike, Ball, Foul, 3 Drew Devine advances to 1st (walk)",3,2,,,,,Angel Lebron
61,10,Aaron Takacs,BOTTOM,"Ball, Foul, Foul, Ball, Ball, 10 Aaron Takacs advances to 1st (walk), 3 Drew Devine advances to 2nd(10)",3,2,,,,,Angel Lebron
62,9,Matt Goodheart,BOTTOM,"Called Strike, Ball, Ball, Ball, 9 Matt Goodheartadvances to 1st (walk), 10 Aaron Takacs advances to 2nd (9), 3 Drew Devine advances to 3rd (9)",3,1,,,,,Angel Lebron
63,5,Nate Samson,BOTTOM,"3 Drew Devine Scores Earned (5), 5 Nate Samson putout (sacrifice fly to center fielder) for out number 1",0,0,,,1,,Angel Lebron
64,11,Connor Panas,BOTTOM,"Ball, Ball, 11 Connor Panas putout (fly out to right field) for out number 2",2,0,,,1,,Angel Lebron
65,7,Nick Anderson,BOTTOM,"7 Nick Anderson advances to 1st (hit by pitch), 9Matt Goodheart advances to 2nd (7), 10 Aaron Takacs advances to 3rd (7)",0,0,,,,,Angel Lebron
66,44,Yanio Perez,BOTTOM,"Called Strike, Swinging Strike, Ball, 44 Yanio Perez putout (fly out to center field) for out number3",1,2,,,1,,Angel Lebron
67,1,Wyatt Ulrich,TOP,"Called Strike, Ball, Called Strike, 1 Wyatt Ulrichputout (dropped 3rd strike: KS 2) for out number1",1,2,,1,,R Freure,
68,21,Darnell Sweeney,TOP,"Called Strike, Ball, Called Strike, Ball, Foul, Foul, 21 Darnell Sweeney putout (dropped 3rd strike:KS 2) for out number 2",2,2,,1,,R Freure,
69,3,Jordan Barth,TOP,"Called Strike, Ball, Called Strike, Ball, 3 JordanBarth putout (P4) for out number 3",2,2,,1,,R Freure,
70,4,Will Kengor,BOTTOM,"Ball, Foul, Foul, Foul, Ball, Ball, 4 Will Kengorputout (fly out to left field) for out number 1",3,2,,,1,,Christian Johnson
71,25,Luke Roskam,BOTTOM,"Ball, 25 Luke Roskam putout (fly out to center field) for out number 2",1,0,,,1,,Christian Johnson
72,3,Drew Devine,BOTTOM,"Ball, Ball, Called Strike, 3 Drew Devine putout (fly out to right field) for out number 3",2,1,,,1,,Christian Johnson
73,15,Welington Dotel,TOP,"Called Strike, Ball, 15 Welington Dotel putout (6-3) for out number 1",1,1,,1,,C Lance,
74,11,Jabari Henry,TOP,"Ball, 11 Jabari Henry Scores Earned (home run)",1,0,1,,,C Lance,
75,20,Mike Hart,TOP,20 Mike Hart advances to 1st (single),0,0,1,,,C Lance,
76,0,Osvaldo Martinez,TOP,"Ball, Ball, Ball, 0 Osvaldo Martinez advances to 1st (walk), 20 Mike Hart advances to 2nd (0), 0 Osvaldo Martinez advances to 2nd (wild pitch), 20 Mike Hart advances to 3rd (wild pitch)",3,0,,,,C Lance,
77,16,Hunter Clanin,TOP,"Ball, Swinging Strike, Ball, Foul, 20 Mike Hart Scores Earned (16), 16 Hunter Clanin putout (6-3) for out number 2",2,2,,1,,C Lance,
78,33,Tyler Ryan,TOP,"Swinging Strike, Ball, Foul, 33 Tyler Ryan putout(dropped 3rd strike: KS 2-3) for out number 3",1,2,,1,,C Lance,
