Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
63,2,Carson Clowers,TOP,"Foul, Called Strike, 2 Carson Clowers putout (5-3)for out number 3",0,2,,1,,J Cheshire,
64,19,Matt Bottcher,BOTTOM,"Called Strike, Foul, 19 Matt Bottcher putout (strike out swinging) for out number 1",0,2,,,1,,Hayden Thomas
65,8,Taylor Jackson,BOTTOM,"Ball, Ball, Ball, Called Strike, Swinging Strike,8 Taylor Jackson putout (strike out swinging) forout number 2",3,2,,,1,,Hayden Thomas
66,16,Josh Altmann,BOTTOM,"Called Strike, Ball, Foul, Foul, Ball, Ball, 16 Josh Altmann putout (strike out) for out number 3",3,2,,,1,,Hayden Thomas
67,21,Darnell Sweeney,TOP,"Called Strike, Called Strike, 21 Darnell Sweeney putout (strike out swinging) for out number 1",0,2,,1,,B Warzek,
68,3,Jordan Barth,TOP,3 Jordan Barth advances to 1st (single to left field),0,0,1,,,B Warzek,
69,11,Jabari Henry,TOP,"Called Strike, Ball, 3 Jordan Barth putout (caughtstealing: CS 2-4) for out number 2, Swinging Strike, Ball, Ball, 11 Jabari Henry advances to 1st (walk)",3,2,,1,,B Warzek,
70,20,Mike Hart,TOP,"Ball, Swinging Strike, Called Strike, 20 Mike Hartputout (strike out swinging) for out number 3",1,2,,1,,B Warzek,
71,24,David Maberry,BOTTOM,"Called Strike, Swinging Strike, Ball, 24 David Maberry Scores Earned (home run)",1,2,1,,,,Christian Johnson
72,14,Jesus Lujano,BOTTOM,"Called Strike, Foul, 14 Jesus Lujano putout (L6) for out number 1",0,2,,,1,,Christian Johnson
73,6,Cody Bohanek,BOTTOM,"Ball, Ball, Called Strike, Called Strike, Ball, 6Cody Bohanek putout (strike out) for out number 2",3,2,,,1,,Christian Johnson
74,5,Luke Mangieri,BOTTOM,"Ball, Ball, Ball, Called Strike, 5 Luke Mangieri putout (4-3) for out number 3",3,1,,,1,,Christian Johnson
75,15,Welington Dotel,TOP,"Swinging Strike, Ball, Swinging Strike, 15 Welington Dotel putout (6-3) for out number 1",1,2,,1,,B Warzek,
76,16,Hunter Clanin,TOP,"Ball, Swinging Strike, Foul, 16 Hunter Clanin advances to 1st (CO)",1,2,,,,B Warzek,
77,5,Trevor Achenbach,TOP,"Called Strike, Called Strike, 5 Trevor Achenbach putout (strike out swinging) for out number 2",0,2,,1,,B Warzek,
78,33,Tyler Ryan,TOP,"Swinging Strike, Called Strike, Ball, 33 Tyler Ryan putout (strike out swinging) for out number 3",1,2,,1,,B Warzek,
79,10,Ben Livorsi,BOTTOM,"Ball, Called Strike, Ball, Swinging Strike, Foul,10 Ben Livorsi putout (fly out to the third baseman in foul territory) for out number 1",2,2,,,1,,Charlie Hasty
80,4,General McArthur,BOTTOM,"IV  Called Strike, Ball, Ball, Called Strike, 4 General McArthur IV putout (strike out) for out number 2",2,2,,,1,,Charlie Hasty
81,19,Matt Bottcher,BOTTOM,19 Matt Bottcher putout (fly out to left field) for out number 3,0,0,,,1,,Charlie Hasty
