Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
39,4,Aaron Whitefield,BOTTOM,"Ball, Swinging Strike, Swinging Strike, 4 Aaron Whitefield putout (strike out swinging) for out number 2",1,2,,,1,,W Borkovich
40,3,Jordan Barth,BOTTOM,"Called Strike, Swinging Strike, 3 Jordan Barth putout (strike out swinging) for out number 3",0,2,,,1,,W Borkovich
41,11,Connor Panas,TOP,"Called Strike, Foul, Ball, 11 Connor Panas advances to 1st (single)",1,2,1,,,Neil Lang,
42,26,Jason Rogers,TOP,"Called Strike, Ball, 26 Jason Rogers putout (fly out to left field) for out number 1",1,1,,1,,Neil Lang,
43,25,Luke Roskam,TOP,"Ball, Ball, Called Strike, Swinging Strike, 25 Luke Roskam putout (strike out swinging) for out number 2",2,2,,1,,Neil Lang,
44,44,Yanio Perez,TOP,"Ball, Ball, Called Strike, Called Strike, Ball, Foul, Foul, 44 Yanio Perez putout (4) for out number3",3,2,,1,,Neil Lang,
45,11,Jabari Henry,BOTTOM,"Ball, Called Strike, 11 Jabari Henry putout (3un)for out number 1",1,1,,,1,,C Hope
46,20,Mike Hart,BOTTOM,20 Mike Hart advances to 1st (single),0,0,1,,,,C Hope
47,21,Darnell Sweeney,BOTTOM,"Ball, Ball, 21 Darnell Sweeney advances to 1st (single), 20 Mike Hart advances to 2nd (21)",2,0,1,,,,C Hope
48,5,Trevor Achenbach,BOTTOM,"Ball, Called Strike, 21 Darnell Sweeney advances to 2nd (stolen base), 20 Mike Hart advances to 3rd(stolen base), Ball, 5 Trevor Achenbach putout (fly out to the third baseman) for out number 2",2,1,,,1,,C Hope
49,16,Hunter Clanin,BOTTOM,"Swinging Strike, Ball, Swinging Strike, 16 HunterClanin putout (fly out to right field) for out number 3",1,2,,,1,,C Hope
50,10,Aaron Takacs,TOP,"Foul, Ball, Ball, Foul, Ball, 10 Aaron Takacs advances to 1st (walk)",3,2,,,,Neil Lang,
51,5,Nate Samson,TOP,"Called Strike, 5 Nate Samson advances to 2nd (double), 10 Aaron Takacs advances to 3rd (5)",0,1,1,,,Neil Lang,
52,24,Luis Roman,TOP,"Called Strike, Foul, Ball, Foul, Foul, Ball, 24 Luis Roman putout (strike out swinging) for out number 1Pitching Substitution    13 Christian Johnson subs for Neil Lang Pitcher.",2,2,,1,,Neil Lang,
53,3,Drew Devine,TOP,"Ball, Swinging Strike, Swinging Strike, Ball, 3 Drew Devine putout (strike out) for out number 2",2,2,,1,,Christian Johnson,
54,16,Zane Zurbrugg,TOP,"Ball, Called Strike, 16 Zane Zurbrugg putout (flyout to center field) for out number 3",1,1,,1,,Christian Johnson,
55,29,Spencer Sarringar,BOTTOM,"Ball, Ball, Ball, Called Strike, Called Strike, 29Spencer Sarringar putout (strike out) for out number 1",3,2,,,1,,R Freure
56,0,Osvaldo Martinez,BOTTOM,"Called Strike, Ball, Called Strike, 0 Osvaldo Martinez advances to 1st (single)",1,2,1,,,,R Freure
57,4,Aaron Whitefield,BOTTOM,"Called Strike, Swinging Strike, 4 Aaron WhitefieldScores Earned (home run), 0 Osvaldo Martinez Scores Earned (4)",0,2,1,,,,R Freure
58,3,Jordan Barth,BOTTOM,"Ball, Ball, Ball, 3 Jordan Barth advances to 1st (walk)",3,0,,,,,R Freure
59,11,Jabari Henry,BOTTOM,"Called Strike, 3 Jordan Barth advances to 2nd (stolen base), Ball, Ball, Called Strike, Foul, 3 Jordan Barth advances to 3rd (11), 11 Jabari Henry putout (6-3) for out number 2",2,2,,,1,,R Freure
60,20,Mike Hart,BOTTOM,"Foul, Swinging Strike, 20 Mike Hart putout (strikeout) for out number 3",0,2,,,1,,R Freure
61,11,Connor Panas,TOP,"Called Strike, Ball, Ball, Ball, 11 Connor Panas advances to 1st (walk)",3,1,,,,Cole LaLonde,
62,26,Jason Rogers,TOP,"Ball, Ball, Called Strike, Called Strike, 26 JasonRogers putout (strike out) for out number 1",2,2,,1,,Cole LaLonde,
63,25,Luke Roskam,TOP,"Ball, Foul, Called Strike, Foul, Ball, Ball, 25 Luke Roskam advances to 1st (walk), 11 Connor Panasadvances to 2nd (25)",3,2,,,,Cole LaLonde,
64,44,Yanio Perez,TOP,"Called Strike, Foul, Ball, Foul, 25 Luke Roskam putout (4-6) for out number 2, 44 Yanio Perez putout(4-6-3 DP) for out number 3",1,2,,1,,Cole LaLonde,
65,21,Darnell Sweeney,BOTTOM,"Ball, Called Strike, Foul, 21 Darnell Sweeney advances to 1st (hit by pitch)",1,2,,,,,S Moore
66,5,Trevor Achenbach,BOTTOM,"Called Strike, Ball, Swinging Strike, Ball, 5 Trevor Achenbach putout (fly out to right field) for out number 1",2,2,,,1,,S Moore
67,16,Hunter Clanin,BOTTOM,"Ball, 21 Darnell Sweeney putout (2-3-4 PO) for outnumber 2, Ball, Called Strike, 16 Hunter Clanin putout (4-3) for out number 3",2,1,,,1,,S Moore
68,10,Aaron Takacs,TOP,"Ball, 10 Aaron Takacs advances to 2nd (double)",1,0,1,,,Jose Cruz,
69,5,Nate Samson,TOP,"Ball, Foul, Foul, 5 Nate Samson putout (6) for outnumber 1",1,2,,1,,Jose Cruz,
70,24,Luis Roman,TOP,"Called Strike, Called Strike, Ball, Ball, Ball, 24Luis Roman advances to 1st (walk)",3,2,,,,Jose Cruz,
71,3,Drew Devine,TOP,"Foul, Ball, Ball, Foul, Foul, Ball, Foul, Foul, 3Drew Devine putout (fly out to left field) for outnumber 2",3,2,,1,,Jose Cruz,
72,16,Zane Zurbrugg,TOP,"Called Strike, 16 Zane Zurbrugg advances to 1st (single), 24 Luis Roman advances to 2nd (16), 10 Aaron Takacs advances to 3rd (16)",0,1,1,,,Jose Cruz,
73,11,Connor Panas,TOP,"Ball, 11 Connor Panas putout (4-3) for out number3",1,0,,1,,Jose Cruz,
