Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
45,5,Luke Mangieri,BOTTOM,"Foul, Ball, 24 David Maberry Scores Earned (5), 8Taylor Jackson Scores Earned (5), 5 Luke MangieriScores Earned (home run)",1,1,1,,
46,6,Cody Bohanek,BOTTOM,"Ball, 6 Cody Bohanek putout (fly out to the firstbaseman in foul territory) for out number 2",1,0,,,1
47,4,General McArthur,BOTTOM,"IV  Ball, Swinging Strike, Swinging Strike, Ball, 4 General McArthur IV putout (4-3) for out number 3",2,2,,,1
48,1,Wyatt Ulrich,TOP,"Called Strike, Called Strike, 1 Wyatt Ulrich putout (strike out swinging) for out number 1",0,2,,1,
49,11,Jabari Henry,TOP,11 Jabari Henry putout (fly out to right field) for out number 2,0,0,,1,
50,20,Mike Hart,TOP,"Called Strike, Swinging Strike, 20 Mike Hart putout (strike out swinging) for out number 3",0,2,,1,
51,19,Matt Bottcher,BOTTOM,"Ball, Swinging Strike, Ball, Ball, Swinging Strike, Foul, 19 Matt Bottcher advances to 1st (walk)",3,2,,,
52,14,Jesus Lujano,BOTTOM,"Ball, Ball, Foul, Called Strike, Ball, 19 Matt Bottcher advances to 2nd (wild pitch), 14 Jesus Lujano advances to 1st (walk)",3,2,,,
53,15,Ryan Lidge,BOTTOM,"Ball, Called Strike, Foul, Foul, Ball, 15 Ryan Lidge putout (strike out swinging) for out number 1",2,2,,,1
54,16,Josh Altmann,BOTTOM,"Ball, Ball, Ball, Foul, Foul, 16 Josh Altmann advances to 1st (walk), 14 Jesus Lujano advances to 2nd (16), 19 Matt Bottcher advances to 3rd (16)",3,2,,,
55,24,David Maberry,BOTTOM,"Ball, Ball, Foul, 19 Matt Bottcher Scores Earned (24), 24 David Maberry putout (sacrifice fly to left fielder) for out number 2",2,1,,,1
56,8,Taylor Jackson,BOTTOM,"Ball, Called Strike, Ball, Foul, Foul, 8 Taylor Jackson putout (fly out to center field) for out number 3",2,2,,,1
57,5,Trevor Achenbach,TOP,"Called Strike, Foul, 5 Trevor Achenbach putout (strike out) for out number 1",0,2,,1,
58,15,Welington Dotel,TOP,"Called Strike, Swinging Strike, 15 Welington Dotelputout (1-6-3) for out number 2",0,2,,1,
59,35,Shamoy Christopher,TOP,"Foul, Ball, Swinging Strike, Ball, 35 Shamoy Christopher advances to 3rd (triple to right field)",2,2,1,,
60,16,Hunter Clanin,TOP,16 Hunter Clanin putout (fly out to left field) for out number 3,0,0,,1,
61,5,Luke Mangieri,BOTTOM,"Called Strike, Foul, 5 Luke Mangieri advances to 2nd (double to center field)",0,2,1,,
62,6,Cody Bohanek,BOTTOM,"Called Strike, Called Strike, 6 Cody Bohanek advances to 1st (single to left field), 5 Luke Mangieriadvances to 3rd (6)",0,2,1,,
63,4,General McArthur,BOTTOM,"IV  Ball, Swinging Strike, Foul, 4 General McArthur IVadvances to 1st (fielder's choice), 5 Luke Mangieri Scores Earned (4), 6 Cody Bohanek putout (6-4)for out number 1",1,2,,,1
64,19,Matt Bottcher,BOTTOM,19 Matt Bottcher putout (fly out to left field) for out number 2,0,0,,,1
65,14,Jesus Lujano,BOTTOM,"Called Strike, Ball, 4 General McArthur IV advances to 2nd (stolen base), Ball, Swinging Strike, Ball, 14 Jesus Lujano putout (4-3) for out number 3",3,2,,,1
66,21,Darnell Sweeney,TOP,"Ball, Ball, Swinging Strike, 21 Darnell Sweeney putout (fly out to center field) for out number 1",2,1,,1,
67,3,Jordan Barth,TOP,"Called Strike, Called Strike, 3 Jordan Barth putout (strike out swinging) for out number 2",0,2,,1,
68,1,Wyatt Ulrich,TOP,"Foul, Ball, Foul, Ball, 1 Wyatt Ulrich putout (strike out swinging) for out number 3",2,2,,1,
69,15,Ryan Lidge,BOTTOM,"Swinging Strike, Ball, Ball, Ball, Called Strike,15 Ryan Lidge advances to 1st (single to center field)",3,2,1,,
70,16,Josh Altmann,BOTTOM,"Swinging Strike, Called Strike, Foul, 16 Josh Altmann putout (strike out swinging) for out number 1",0,2,,,1
71,24,David Maberry,BOTTOM,"Swinging Strike, Ball, 24 David Maberry putout (fly out to left field) for out number 2",1,1,,,1
72,8,Taylor Jackson,BOTTOM,"Called Strike, Ball, Ball, Ball, 8 Taylor Jacksonadvances to 2nd (double to center field), 15 RyanLidge advances to 3rd (8)",3,1,1,,
73,5,Luke Mangieri,BOTTOM,"Ball, 5 Luke Mangieri putout (3U) for out number 3",1,0,,,1
74,11,Jabari Henry,TOP,"Foul, Foul, Ball, Ball, Ball, 11 Jabari Henry advances to 1st (walk)",3,2,,,
75,20,Mike Hart,TOP,"Ball, Swinging Strike, 11 Jabari Henry advances to2nd (20), 20 Mike Hart putout (5-3) for out number 1",1,1,,1,
76,5,Trevor Achenbach,TOP,5 Trevor Achenbach putout (fly out to center field) for out number 2,0,0,,1,
77,15,Welington Dotel,TOP,"Swinging Strike, Foul, Ball, Foul, Ball, 15 Welington Dotel advances to 1st (single to shortstop), 15 Welington Dotel advances to 2nd (error by the shortstop), 11 Jabari Henry advances to 3rd (15), 11Jabari Henry Scores Unearned (e6t)Pitching Substitution    32 Nolan LaMere subs for Nick Green Pitcher.",2,2,1,,
78,35,Shamoy Christopher,TOP,"Called Strike, Called Strike, Ball, 35 Shamoy Christopher putout (strike out swinging) for out number 3",1,2,,1,
