Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
62,21,Darnell Sweeney,BOTTOM,"Ball, Ball, Called Strike, Ball, 21 Darnell Sweeney advances to 1st (walk), 1 Wyatt Ulrich advancesto 2nd (21)Pitching Substitution    44 Samuel Adames subs for Rob Klinchock Pitcher.",3,1,,,
63,15,Welington Dotel,BOTTOM,"Ball, Ball, Ball, Called Strike, 15 Welington Dotel advances to 1st (single), 21 Darnell Sweeney advances to 2nd (15), 1 Wyatt Ulrich Scores Earned (15)",3,1,1,,
64,20,Mike Hart,BOTTOM,"Called Strike, 20 Mike Hart advances to 1st (hit by pitch), 15 Welington Dotel advances to 2nd (20),21 Darnell Sweeney advances to 3rd (20)",0,1,,,
65,11,Jabari Henry,BOTTOM,"11 Jabari Henry advances to 1st (hit by pitch), 20Mike Hart advances to 2nd (11), 15 Welington Dotel advances to 3rd (11), 21 Darnell Sweeney ScoresEarned (11)",0,0,,,
66,3,Jordan Barth,BOTTOM,"Called Strike, Foul, 3 Jordan Barth putout (6-3) for out number 3",0,2,,,1
67,27,Hidekel Gonzalez,TOP,"Ball, Foul, Ball, Ball, 27 Hidekel Gonzalez advances to 1st (walk)",3,1,,,
68,17,Najee Gaskins,TOP,"Ball, Ball, Foul, Foul, 17 Najee Gaskins putout (strike out swinging) for out number 1",2,2,,1,
69,19,Brynn Martinez,TOP,"Foul, 19 Brynn Martinez advances to 1st (single),27 Hidekel Gonzalez advances to 2nd (19)",0,1,1,,
70,15,Keith Torres,TOP,"Called Strike, Called Strike, Foul, Foul, Ball, 15Keith Torres advances to 1st (single), 19 Brynn Martinez advances to 2nd (15), 27 Hidekel Gonzalezadvances to 3rd (15)",1,2,1,,
71,8,Dayson Croes,TOP,"Ball, Ball, Called Strike, 8 Dayson Croes advancesto 1st (fielder's choice), 15 Keith Torres advances to 2nd (8), 19 Brynn Martinez advances to 3rd (8), 27 Hidekel Gonzalez putout (3-2) for out number 2",2,1,,1,
72,1,Andy Armstrong,TOP,"Ball, Ball, Ball, Swinging Strike, Swinging Strike, 1 Andy Armstrong advances to 1st (error by the pitcher), 8 Dayson Croes advances to 3rd (1), 19 Brynn Martinez Scores Unearned (1), 15 Keith TorresScores Unearned (1)Pitching Substitution    34 Charlie Hasty subs for Matt Gill Pitcher.",3,2,,,
73,13,Max Murphy,TOP,"Ball, Called Strike, Swinging Strike, Foul, Foul,Foul, Ball, 13 Max Murphy putout (6-3) for out number 3",2,2,,1,
74,5,Trevor Achenbach,BOTTOM,"Ball, Called Strike, Swinging Strike, Ball, Ball,5 Trevor Achenbach putout (strike out) for out number 1",3,2,,,1
75,35,Shamoy Christopher,BOTTOM,"Ball, Swinging Strike, Swinging Strike, 35 ShamoyChristopher putout (strike out swinging) for out number 2",1,2,,,1
76,2,Carson Clowers,BOTTOM,"Called Strike, Foul, Foul, 2 Carson Clowers putout(strike out swinging) for out number 3",0,2,,,1
