Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
16,17,Daniel Lingua,TOP,"Called Strike, 17 Daniel Lingua putout (5-3) for out number 3",0,1,,1,,Ty Culbreth,
17,1,Wyatt Ulrich,BOTTOM,"Ball, Ball, 1 Wyatt Ulrich putout (fly out to leftfield) for out number 1",2,0,,,1,,C Erwin
18,21,Darnell Sweeney,BOTTOM,"Foul, Ball, Foul, 21 Darnell Sweeney putout (strike out swinging) for out number 2",1,2,,,1,,C Erwin
19,3,Jordan Barth,BOTTOM,"Foul, 3 Jordan Barth putout (fly out to left field) for out number 3",0,1,,,1,,C Erwin
20,2,Michael Woodworth,TOP,"Ball, Foul, 2 Michael Woodworth putout (5-3) for out number 1",1,1,,1,,Ty Culbreth,
21,29,Gio Diaz,TOP,"Ball, Ball, 29 Gio Diaz advances to 1st (single)",2,0,1,,,Ty Culbreth,
22,11,Victor Nova,TOP,"Ball, Swinging Strike, Foul, Ball, Ball, 29 Gio Diaz Scores Earned (11), 11 Victor Nova Scores Earned (home run)",3,2,1,,,Ty Culbreth,
23,20,LG Castillo,TOP,"Swinging Strike, 20 LG Castillo advances to 1st (single)",0,1,1,,,Ty Culbreth,
24,13,Emmanuel Tapia,TOP,"13 Emmanuel Tapia putout (3 Dp) for out number 2,20 LG Castillo putout (3-6 DP) for out number 3",0,0,,1,,Ty Culbreth,
25,15,Welington Dotel,BOTTOM,"Called Strike, Foul, 15 Welington Dotel putout (5-3) for out number 1",0,2,,,1,,C Erwin
26,5,Trevor Achenbach,BOTTOM,5 Trevor Achenbach putout (fly out to the third baseman) for out number 2,0,0,,,1,,C Erwin
27,0,Osvaldo Martinez,BOTTOM,"Called Strike, 0 Osvaldo Martinez advances to 1st(fielder's choice), (Batter 4) putout (5-4) for out number 3",0,1,,,1,,C Erwin
28,25,Jesus Marriaga,TOP,"Foul, Ball, Foul, Ball, Foul, Foul, 25 Jesus Marriaga putout (strike out swinging) for out number 1",2,2,,1,,Ty Culbreth,
29,22,Francisco Del,TOP,"Valle Ball, Foul, Ball, Foul, 22 Francisco Del Valle advances to 1st (hit by pitch)",2,2,,,,Ty Culbreth,
30,5,Thomas Greely,TOP,"Ball, Ball, Ball, Called Strike, 5 Thomas Greely putout (5-3) for out number 2",3,1,,1,,Ty Culbreth,
31,17,Daniel Lingua,TOP,"Called Strike, Ball, 17 Daniel Lingua putout (5-3)for out number 3",1,1,,1,,Ty Culbreth,
32,16,Hunter Clanin,BOTTOM,"Foul, Ball, Swinging Strike, 16 Hunter Clanin putout (6-3) for out number 1",1,2,,,1,,C Erwin
33,33,Tyler Ryan,BOTTOM,33 Tyler Ryan putout (fly out to right field) forout number 2,0,0,,,1,,C Erwin
34,1,Wyatt Ulrich,BOTTOM,"Called Strike, Ball, 1 Wyatt Ulrich putout (3un) for out number 3",1,1,,,1,,C Erwin
35,2,Michael Woodworth,TOP,"Called Strike, 2 Michael Woodworth putout (5-3) for out number 1",0,1,,1,,Ty Culbreth,
36,29,Gio Diaz,TOP,"Called Strike, Foul, Ball, 29 Gio Diaz putout (4)for out number 2",1,2,,1,,Ty Culbreth,
37,11,Victor Nova,TOP,"Ball, Ball, Called Strike, Ball, 11 Victor Nova advances to 1st (walk)",3,1,,,,Ty Culbreth,
38,20,LG Castillo,TOP,"Ball, Ball, Foul, Called Strike, 11 Victor Nova putout (caught stealing: CS 2-4) for out number 3",2,2,,1,,Ty Culbreth,
39,21,Darnell Sweeney,BOTTOM,"Ball, Ball, Ball, Swinging Strike, 21 Darnell Sweeney advances to 1st (walk)",3,1,,,,,C Erwin
40,3,Jordan Barth,BOTTOM,"Ball, 21 Darnell Sweeney advances to 2nd (stolen base), Ball, Called Strike, Foul, Foul, Foul, 3 Jordan Barth advances to 1st (single), 21 Darnell Sweeney advances to 3rd (3)",2,2,1,,,,C Erwin
41,15,Welington Dotel,BOTTOM,"Ball, 15 Welington Dotel advances to 1st (fielder's choice)",1,0,,,,,C Erwin
42,5,Trevor Achenbach,BOTTOM,"Called Strike, Called Strike, Ball, 5 Trevor Achenbach advances to 2nd (double), (Batter 4) advancesto 3rd (5), 15 Welington Dotel Scores Earned (5)",1,2,1,,,,C Erwin
43,0,Osvaldo Martinez,BOTTOM,"Called Strike, Foul, Ball, Ball, 0 Osvaldo Martinez putout (fly out to left field) for out number 3",2,2,,,1,,C Erwin
44,20,LG Castillo,TOP,"Swinging Strike, 20 LG Castillo putout (L6) for out number 1",0,1,,1,,Ty Culbreth,
45,13,Emmanuel Tapia,TOP,"Ball, Called Strike, Ball, Ball, Foul, 13 EmmanuelTapia putout (fly out to right field) for out number 2",3,2,,1,,Ty Culbreth,
46,25,Jesus Marriaga,TOP,25 Jesus Marriaga advances to 2nd (double),0,0,1,,,Ty Culbreth,
47,22,Francisco Del,TOP,"Valle Ball, 22 Francisco Del Valle putout (1-6-3) for out number 3",1,0,,1,,Jerryell Rivera,
48,16,Hunter Clanin,BOTTOM,"Ball, Foul, Swinging Strike, Ball, Foul, 16 HunterClanin putout (fly out to center field) for out number 1",2,2,,,1,,C Erwin
49,33,Tyler Ryan,BOTTOM,"Swinging Strike, Ball, 33 Tyler Ryan advances to 3rd (triple)",1,1,1,,,,J Rosario
50,1,Wyatt Ulrich,BOTTOM,"Called Strike, Ball, Ball, Ball, Foul, 1 Wyatt Ulrich putout (strike out) for out number 2",3,2,,,1,,J Rosario
51,21,Darnell Sweeney,BOTTOM,"Foul, Ball, Swinging Strike, Foul, Ball, 21 Darnell Sweeney Scores Earned (home run), 33 Tyler RyanScores Earned (21)",2,2,1,,,,O Nunez
52,3,Jordan Barth,BOTTOM,"Ball, 3 Jordan Barth putout (fly out to center field) for out number 3",1,0,,,1,,O Nunez
53,5,Thomas Greely,TOP,"Ball, 5 Thomas Greely putout (4-3) for out number1",1,0,,1,,Jerryell Rivera,
54,17,Daniel Lingua,TOP,"Ball, Ball, Called Strike, 17 Daniel Lingua putout(3un) for out number 2",2,1,,1,,Jerryell Rivera,
55,2,Michael Woodworth,TOP,"Ball, Foul, 2 Michael Woodworth advances to 1st (hit by pitch)",1,1,,,,Charlie Hasty,
56,29,Gio Diaz,TOP,"Ball, 2 Michael Woodworth putout (caught stealing:CS 13436) for out number 3",1,0,,1,,Charlie Hasty,
57,15,Welington Dotel,BOTTOM,"Ball, Swinging Strike, Called Strike, 15 WelingtonDotel putout (strike out swinging) for out number1",1,2,,,1,,O Nunez
58,5,Trevor Achenbach,BOTTOM,"Ball, Foul, 5 Trevor Achenbach advances to 1st (single), 5 Trevor Achenbach putout (7-4) for out number 3",1,1,1,,1,,O Nunez
59,29,Gio Diaz,TOP,"Ball, Called Strike, Ball, Called Strike, Foul, 29Gio Diaz putout (5-3) for out number 1",2,2,,1,,Charlie Hasty,
60,11,Victor Nova,TOP,"Called Strike, Called Strike, 11 Victor Nova putout (strike out) for out number 2",0,2,,1,,Ty Culbreth,
61,20,LG Castillo,TOP,"Called Strike, 20 LG Castillo putout (fly out to the first baseman) for out number 3",0,1,,1,,Ty Culbreth,
