Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
49,3,Jordan Barth,TOP,"Ball, Foul, Swinging Strike, Foul, Ball, Foul, 3 Jordan Barth putout (6-3) for out number 1",2,2,,1,,B Salgado,
50,16,Hunter Clanin,TOP,"Swinging Strike, Swinging Strike, 16 Hunter Claninputout (strike out swinging) for out number 2",0,2,,1,,B Salgado,
51,5,Trevor Achenbach,TOP,"Ball, Ball, Ball, Swinging Strike, 5 Trevor Achenbach advances to 1st (single to center field)",3,1,1,,,B Salgado,
52,2,Marshall Rich,TOP,"Ball, Swinging Strike, 5 Trevor Achenbach advancesto 2nd (stolen base), Swinging Strike, 2 MarshallRich putout (strike out swinging) for out number3",1,2,,1,,B Salgado,
53,3,Nick Novak,BOTTOM,3 Nick Novak putout (4-3) for out number 1,0,0,,,1,,Jose Cruz
54,14,B.J. Lopez,BOTTOM,14 B.J. Lopez advances to 1st (single to center field),0,0,1,,,,Jose Cruz
55,11,Evan Alexander,BOTTOM,"Ball, Ball, Called Strike, Foul, 11 Evan AlexanderScores Earned (home run), 14 B.J. Lopez Scores Earned (11)",2,2,1,,,,Jose Cruz
56,13,Manuel Boscan,BOTTOM,13 Manuel Boscan putout (4-3) for out number 2,0,0,,,1,,Jose Cruz
57,22,Dillon Thomas,BOTTOM,22 Dillon Thomas putout (fly out to right field) for out number 3,0,0,,,1,,Jose Cruz
58,1,Wyatt Ulrich,TOP,"Ball, Foul, Ball, Ball, 1 Wyatt Ulrich advances to1st (walk)",3,1,,,,B Salgado,
59,0,Osvaldo Martinez,TOP,"Ball, Ball, Called Strike, Ball, 1 Wyatt Ulrich putout (6) for out number 1, 0 Osvaldo Martinez putout (6-3 DP) for out number 2",3,1,,1,,B Salgado,
60,21,Darnell Sweeney,TOP,"Swinging Strike, Swinging Strike, Ball, Foul, 21 Darnell Sweeney advances to 1st (dropped 3rd strike)",1,2,,,,B Salgado,
61,11,Jabari Henry,TOP,"Ball, Foul, Foul, Ball, Ball, 11 Jabari Henry advances to 1st (walk), 21 Darnell Sweeney advances to2nd (11)",3,2,,,,B Salgado,
62,20,Mike Hart,TOP,"Ball, Called Strike, Foul, Ball, 11 Jabari Henry advances to 2nd (wild pitch), 21 Darnell Sweeney advances to 3rd (wild pitch), Ball, 20 Mike Hart putout (4-3) for out number 3",3,2,,1,,B Salgado,
63,4,Leobaldo Pina,BOTTOM,"Called Strike, Ball, Ball, Ball, 4 Leobaldo Pina advances to 1st (walk)",3,1,,,,,Tony Lanier
64,24,John Silviano,BOTTOM,"Swinging Strike, Ball, Ball, Ball, 24 John Silviano advances to 1st (walk), 4 Leobaldo Pina advancesto 2nd (24)",3,1,,,,,Tony Lanier
65,16,Correlle Prime,BOTTOM,"Swinging Strike, Ball, Ball, Foul, 16 Correlle Prime putout (strike out swinging) for out number 1",2,2,,,1,,Tony Lanier
66,2,Sam Dexter,BOTTOM,"Ball, 2 Sam Dexter putout (fly out to the first baseman in foul territory) for out number 2",1,0,,,1,,Tony Lanier
67,3,Nick Novak,BOTTOM,"Ball, Foul, Ball, Ball, Called Strike, 3 Nick Novak advances to 1st (single to center field), 24 John Silviano advances to 3rd (3), 4 Leobaldo Pina Scores Earned (3)",3,2,1,,,,Tony Lanier
68,14,B.J. Lopez,BOTTOM,"Ball, 14 B.J. Lopez advances to 1st (single to center field), 3 Nick Novak advances to 2nd (14), 24John Silviano Scores Earned (14)Pitching Substitution    34 Charlie Hasty subs for Tony Lanier Pitcher.",1,0,1,,,,Tony Lanier
69,11,Evan Alexander,BOTTOM,11 Evan Alexander putout (3-1) for out number 3,0,0,,,1,,Charlie Hasty
70,3,Jordan Barth,TOP,"Called Strike, 3 Jordan Barth advances to 1st (single to right field)",0,1,1,,,B Salgado,
71,16,Hunter Clanin,TOP,"Ball, Ball, Foul, Ball, Foul, 16 Hunter Clanin advances to 1st (walk), 3 Jordan Barth advances to 2nd (16)Pitching Substitution    49 Tanner Riley subs for Bryant Salgado Pitcher.",3,2,,,,B Salgado,
72,5,Trevor Achenbach,TOP,"Ball, Swinging Strike, 5 Trevor Achenbach putout (fly out to center field) for out number 1",1,1,,1,,T Riley,
73,2,Marshall Rich,TOP,"Ball, Ball, Ball, Called Strike, Called Strike, 2Marshall Rich putout (strike out swinging) for outnumber 2",3,2,,1,,T Riley,
74,1,Wyatt Ulrich,TOP,"Called Strike, Ball, Foul, 1 Wyatt Ulrich putout (6-3) for out number 3",1,2,,1,,T Riley,
