Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
14,35,Shamoy Christopher,BOTTOM,"Called Strike, Foul, 35 Shamoy Christopher putout(strike out swinging) for out number 3",0,2,,,1,,R Martinez
15,17,Najee Gaskins,TOP,"Foul, Foul, 17 Najee Gaskins putout (strike out) for out number 1",0,2,,1,,Chris Hardin,
16,19,Brynn Martinez,TOP,"Ball, Ball, Ball, Called Strike, Called Strike, Foul, 19 Brynn Martinez advances to 1st (walk)",3,2,,,,Chris Hardin,
17,15,Keith Torres,TOP,"Ball, 19 Brynn Martinez advances to 2nd (stolen base), Called Strike, Ball, Ball, 19 Brynn Martinezadvances to 3rd (wild pitch), Swinging Strike, 15Keith Torres putout (P4) for out number 2",3,2,,1,,Chris Hardin,
18,8,Dayson Croes,TOP,"Ball, Foul, Swinging Strike, 8 Dayson Croes putout(strike out swinging) for out number 3",1,2,,1,,Chris Hardin,
19,2,Carson Clowers,BOTTOM,"Called Strike, Ball, Swinging Strike, 2 Carson Clowers putout (strike out swinging) for out number 1",1,2,,,1,,R Martinez
20,1,Wyatt Ulrich,BOTTOM,"Foul, Called Strike, Ball, 1 Wyatt Ulrich putout (strike out swinging) for out number 2",1,2,,,1,,R Martinez
21,21,Darnell Sweeney,BOTTOM,"Called Strike, Ball, Foul, Ball, Ball, 21 DarnellSweeney advances to 1st (walk)",3,2,,,,,R Martinez
22,15,Welington Dotel,BOTTOM,"Ball, Called Strike, 21 Darnell Sweeney putout (1-3-4 PO) for out number 3",1,1,,,1,,R Martinez
23,1,Andy Armstrong,TOP,"Ball, Ball, Ball, Called Strike, Called Strike, 1Andy Armstrong putout (5-3) for out number 1",3,2,,1,,Chris Hardin,
24,13,Max Murphy,TOP,"Ball, Ball, Called Strike, Foul, 13 Max Murphy putout (strike out swinging) for out number 2",2,2,,1,,Chris Hardin,
25,20,Jacob Bockelie,TOP,"Called Strike, Ball, Swinging Strike, 20 Jacob Bockelie putout (strike out swinging) for out number3",1,2,,1,,Chris Hardin,
26,15,Welington Dotel,BOTTOM,"Ball, 15 Welington Dotel putout (5-3) for out number 1",1,0,,,1,,R Martinez
27,20,Mike Hart,BOTTOM,"Called Strike, 20 Mike Hart advances to 2nd (double)",0,1,1,,,,R Martinez
28,11,Jabari Henry,BOTTOM,"Foul, Swinging Strike, Ball, Foul, 11 Jabari Henryputout (5-3) for out number 2",1,2,,,1,,R Martinez
29,3,Jordan Barth,BOTTOM,"Called Strike, Ball, Foul, Ball, Foul, 3 Jordan Barth putout (6-3) for out number 3",2,2,,,1,,R Martinez
30,26,Sherman Graves,TOP,"Swinging Strike, Called Strike, 26 Sherman Gravesputout (strike out swinging) for out number 1",0,2,,1,,Chris Hardin,
31,27,Hidekel Gonzalez,TOP,"Ball, Foul, 27 Hidekel Gonzalez advances to 1st (single)",1,1,1,,,Chris Hardin,
32,17,Najee Gaskins,TOP,"Ball, Called Strike, 27 Hidekel Gonzalez putout (5-4) for out number 2, 17 Najee Gaskins putout (5-4-3 DP) for out number 3",1,1,,1,,Chris Hardin,
33,5,Trevor Achenbach,BOTTOM,"Foul, Foul, Foul, 5 Trevor Achenbach putout (fly out to center field) for out number 1",0,2,,,1,,R Martinez
34,35,Shamoy Christopher,BOTTOM,"Swinging Strike, Ball, Ball, 35 Shamoy Christopheradvances to 1st (single)",2,1,1,,,,R Martinez
35,2,Carson Clowers,BOTTOM,"35 Shamoy Christopher advances to 2nd (2), 2 Carson Clowers putout (5-3) for out number 2",0,0,,,1,,R Martinez
36,1,Wyatt Ulrich,BOTTOM,"Swinging Strike, Called Strike, Ball, 1 Wyatt Ulrich putout (4-3) for out number 3",1,2,,,1,,C Cywin
37,19,Brynn Martinez,TOP,"Foul, Ball, Ball, Ball, 19 Brynn Martinez putout (3U) for out number 1",3,1,,1,,Chris Hardin,
38,15,Keith Torres,TOP,"Swinging Strike, Ball, Ball, Called Strike, Ball,15 Keith Torres putout (strike out swinging) for out number 2",3,2,,1,,Chris Hardin,
39,8,Dayson Croes,TOP,"Foul, Swinging Strike, 8 Dayson Croes putout (flyout to center field) for out number 3",0,2,,1,,Chris Hardin,
40,21,Darnell Sweeney,BOTTOM,"Called Strike, Ball, Ball, Called Strike, Ball, Foul, Foul, Foul, 21 Darnell Sweeney putout (strikeout swinging) for out number 1",3,2,,,1,,C Cywin
41,15,Welington Dotel,BOTTOM,"Foul, Swinging Strike, 15 Welington Dotel putout (3U) for out number 2",0,2,,,1,,C Cywin
42,20,Mike Hart,BOTTOM,"Ball, Ball, Ball, Swinging Strike, 20 Mike Hart putout (fly out to center field) for out number 3",3,1,,,1,,C Cywin
43,1,Andy Armstrong,TOP,"Called Strike, Foul, Foul, 1 Andy Armstrong advances to 2nd (double)",0,2,1,,,Chris Hardin,
44,13,Max Murphy,TOP,"Foul, Swinging Strike, Ball, Ball, 13 Max Murphy putout (strike out swinging) for out number 1",2,2,,1,,Chris Hardin,
45,20,Jacob Bockelie,TOP,"Ball, Ball, 1 Andy Armstrong Scores Earned (20), 20 Jacob Bockelie Scores Earned (home run)",2,0,1,,,Chris Hardin,
46,26,Sherman Graves,TOP,"Ball, Foul, 26 Sherman Graves putout (6-3) for outnumber 2",1,1,,1,,Chris Hardin,
47,27,Hidekel Gonzalez,TOP,"Ball, Called Strike, Ball, Foul, Ball, Foul, 27 Hidekel Gonzalez advances to 1st (single)",3,2,1,,,Chris Hardin,
48,17,Najee Gaskins,TOP,"Ball, Ball, Ball, 17 Najee Gaskins advances to 1st(walk), 27 Hidekel Gonzalez advances to 2nd (17)Pitching Substitution    22 Jose Cruz subs for Chris Hardin Pitcher.",3,0,,,,Chris Hardin,
49,19,Brynn Martinez,TOP,"Foul, Ball, Swinging Strike, Ball, 19 Brynn Martinez putout (fly out to center field) for out number3",2,2,,1,,Jose Cruz,
50,11,Jabari Henry,BOTTOM,"Foul, Called Strike, 11 Jabari Henry putout (fly out to center field) for out number 1",0,2,,,1,,C Cywin
51,3,Jordan Barth,BOTTOM,"Called Strike, Foul, Foul, Ball, Ball, 3 Jordan Barth putout (5-3) for out number 2",2,2,,,1,,C Cywin
52,5,Trevor Achenbach,BOTTOM,"Ball, Ball, 5 Trevor Achenbach putout (fly out tocenter field) for out number 3",2,0,,,1,,R Klinchock
53,15,Keith Torres,TOP,"Ball, Called Strike, Ball, Ball, 15 Keith Torres advances to 1st (walk)",3,1,,,,Seth Miller,
54,8,Dayson Croes,TOP,"Ball, Ball, Foul, Foul, Ball, Foul, 8 Dayson Croesadvances to 1st (single), 15 Keith Torres advances to 3rd (8)",3,2,1,,,Seth Miller,
55,1,Andy Armstrong,TOP,"8 Dayson Croes advances to 2nd (1), 15 Keith Torres Scores Earned (1), 1 Andy Armstrong putout (1-3SH) for out number 1",0,0,,1,,Seth Miller,
56,13,Max Murphy,TOP,"Swinging Strike, Ball, 13 Max Murphy advances to 1st (single), 8 Dayson Croes advances to 3rd (13)",1,1,1,,,Seth Miller,
57,20,Jacob Bockelie,TOP,"Foul, Swinging Strike, 8 Dayson Croes Scores Earned (20), 20 Jacob Bockelie putout (sacrifice fly tocenter fielder) for out number 2",0,2,,1,,Seth Miller,
58,39,Tommy McCarthy,TOP,"Ball, Called Strike, Swinging Strike, 39 Tommy McCarthy putout (strike out) for out number 3",1,2,,1,,Seth Miller,
59,35,Shamoy Christopher,BOTTOM,"Called Strike, 35 Shamoy Christopher advances to 1st (single)",0,1,1,,,,R Klinchock
60,2,Carson Clowers,BOTTOM,"35 Shamoy Christopher putout (1-6) for out number1, 2 Carson Clowers putout (1-6-3 DP) for out number 2",0,0,,,1,,R Klinchock
61,1,Wyatt Ulrich,BOTTOM,"Ball, Ball, Ball, 1 Wyatt Ulrich advances to 1st (walk)",3,0,,,,,R Klinchock
62,21,Darnell Sweeney,BOTTOM,"Ball, Ball, Called Strike, Ball, 21 Darnell Sweeney advances to 1st (walk), 1 Wyatt Ulrich advancesto 2nd (21)Pitching Substitution    44 Samuel Adames subs for Rob Klinchock Pitcher.",3,1,,,,,S Adames
63,15,Welington Dotel,BOTTOM,"Ball, Ball, Ball, Called Strike, 15 Welington Dotel advances to 1st (single), 21 Darnell Sweeney advances to 2nd (15), 1 Wyatt Ulrich Scores Earned (15)",3,1,1,,,,S Adames
64,20,Mike Hart,BOTTOM,"Called Strike, 20 Mike Hart advances to 1st (hit by pitch), 15 Welington Dotel advances to 2nd (20),21 Darnell Sweeney advances to 3rd (20)",0,1,,,,,S Adames
65,11,Jabari Henry,BOTTOM,"11 Jabari Henry advances to 1st (hit by pitch), 20Mike Hart advances to 2nd (11), 15 Welington Dotel advances to 3rd (11), 21 Darnell Sweeney ScoresEarned (11)",0,0,,,,,S Adames
66,3,Jordan Barth,BOTTOM,"Called Strike, Foul, 3 Jordan Barth putout (6-3) for out number 3",0,2,,,1,,S Adames
67,27,Hidekel Gonzalez,TOP,"Ball, Foul, Ball, Ball, 27 Hidekel Gonzalez advances to 1st (walk)",3,1,,,,Matt Gill,
68,17,Najee Gaskins,TOP,"Ball, Ball, Foul, Foul, 17 Najee Gaskins putout (strike out swinging) for out number 1",2,2,,1,,Matt Gill,
69,19,Brynn Martinez,TOP,"Foul, 19 Brynn Martinez advances to 1st (single),27 Hidekel Gonzalez advances to 2nd (19)",0,1,1,,,Matt Gill,
70,15,Keith Torres,TOP,"Called Strike, Called Strike, Foul, Foul, Ball, 15Keith Torres advances to 1st (single), 19 Brynn Martinez advances to 2nd (15), 27 Hidekel Gonzalezadvances to 3rd (15)",1,2,1,,,Matt Gill,
71,8,Dayson Croes,TOP,"Ball, Ball, Called Strike, 8 Dayson Croes advancesto 1st (fielder's choice), 15 Keith Torres advances to 2nd (8), 19 Brynn Martinez advances to 3rd (8), 27 Hidekel Gonzalez putout (3-2) for out number 2",2,1,,1,,Matt Gill,
72,1,Andy Armstrong,TOP,"Ball, Ball, Ball, Swinging Strike, Swinging Strike, 1 Andy Armstrong advances to 1st (error by the pitcher), 8 Dayson Croes advances to 3rd (1), 19 Brynn Martinez Scores Unearned (1), 15 Keith TorresScores Unearned (1)Pitching Substitution    34 Charlie Hasty subs for Matt Gill Pitcher.",3,2,,,,Matt Gill,
73,13,Max Murphy,TOP,"Ball, Called Strike, Swinging Strike, Foul, Foul,Foul, Ball, 13 Max Murphy putout (6-3) for out number 3",2,2,,1,,Charlie Hasty,
74,5,Trevor Achenbach,BOTTOM,"Ball, Called Strike, Swinging Strike, Ball, Ball,5 Trevor Achenbach putout (strike out) for out number 1",3,2,,,1,,S Adames
75,35,Shamoy Christopher,BOTTOM,"Ball, Swinging Strike, Swinging Strike, 35 ShamoyChristopher putout (strike out swinging) for out number 2",1,2,,,1,,S Adames
76,2,Carson Clowers,BOTTOM,"Called Strike, Foul, Foul, 2 Carson Clowers putout(strike out swinging) for out number 3",0,2,,,1,,R Martinez
